ID,trait_PathoAD,trait_ClinAD,trait_B.amyloid,trait_Tau.tangles,trait_Cognitive.decline,direction_CBE,direction_TCX
ENSG00000060656,0.8,1.59,0.48,1.07,2.78,NONE,NONE
ENSG00000198556,-1.66,-3.21,-0.95,-1.31,-2.78,DOWN,DOWN
ENSG00000108669,1.79,0.96,2.82,1.01,2.78,DOWN,NONE
ENSG00000198513,-1.16,-1.04,-1.95,-1,-2.78,NONE,NONE
ENSG00000162244,-2.05,-0.94,-0.71,-1.13,-2.78,NONE,NONE
ENSG00000170579,-1.73,-1.11,-3.37,-0.92,-2.78,NONE,DOWN
ENSG00000103942,-0.69,-2.23,-0.57,-0.32,-2.78,NONE,NONE
ENSG00000232838,-2.12,-1.82,-1.96,-0.68,-2.77,NA,NA
ENSG00000149636,-1.24,-3.3,-1.89,-0.42,-2.77,NONE,DOWN
ENSG00000188766,-1.01,-1.38,-1.94,-3.22,-2.77,NONE,DOWN
ENSG00000069869,0.58,1.2,0.54,1.79,2.77,UP,UP
ENSG00000150779,-1.38,-1.71,-1.47,-0.52,-2.77,NONE,NONE
ENSG00000196177,-1.93,-1.64,-1.96,-2.18,-2.77,NONE,DOWN
ENSG00000115183,1.77,2.09,4.44,0.66,2.77,NONE,NONE
ENSG00000108784,2.18,1.57,3.27,1.65,2.77,NONE,NONE
ENSG00000180329,-1.28,-2.1,-1.75,-0.27,-2.76,NONE,NONE
ENSG00000160145,-1.07,-1.14,-2.14,-2.22,-2.76,NONE,NONE
ENSG00000173120,1.42,1.56,2.52,0.6,2.76,NONE,NONE
ENSG00000130475,2.29,2.15,0.89,1.53,2.76,NONE,NONE
ENSG00000130717,1.42,1.42,1.75,2.76,2.76,NONE,NONE
ENSG00000163406,0.35,0.71,1.07,-0.07,2.76,UP,UP
ENSG00000085063,0.47,2.4,1.69,0.17,2.76,NONE,UP
ENSG00000265354,-1.35,-0.65,-3.19,-0.45,-2.76,NONE,NONE
ENSG00000114541,1.82,1.75,3.44,0.39,2.76,NONE,NONE
ENSG00000168874,1.2,1.42,1.73,1.05,2.75,UP,UP
ENSG00000140682,0.75,2.88,1.52,0.76,2.75,NONE,UP
ENSG00000135336,-2.87,-1.67,-2.38,-2.68,-2.75,NONE,NONE
ENSG00000177984,-0.98,-1.52,-0.99,-0.73,-2.75,DOWN,DOWN
ENSG00000163624,-0.45,-0.9,-1.68,-0.08,-2.75,NONE,DOWN
ENSG00000090238,1.04,2.48,0.64,1.91,2.75,NONE,NONE
ENSG00000159259,-1.18,-1.37,-2.07,-1.32,-2.75,DOWN,DOWN
ENSG00000101104,2.02,0.73,3.06,1,2.75,NONE,NONE
ENSG00000143952,0.41,2.01,0.97,0.59,2.75,NONE,NONE
ENSG00000100151,1.7,1.69,0.88,2.78,2.75,NONE,NONE
ENSG00000161267,-2.01,-2.45,-3.3,-1.39,-2.75,DOWN,DOWN
ENSG00000158560,-1.38,-0.96,-1.77,-1.41,-2.74,NONE,DOWN
ENSG00000154222,1.95,1.55,1.57,2.91,2.74,NONE,NONE
ENSG00000175970,1.26,2.49,3.19,0.42,2.74,UP,UP
ENSG00000113916,0.09,0.99,1.51,0.09,2.74,NONE,UP
ENSG00000087995,-1.53,-2.61,-1.09,-1.53,-2.74,NONE,NONE
ENSG00000058673,1.04,3.35,3.12,0.07,2.74,NONE,NONE
ENSG00000243279,-0.78,-2.34,-2.47,-0.76,-2.74,NONE,NONE
ENSG00000168610,0.44,1.06,2.73,0.04,2.74,NONE,UP
ENSG00000145736,0.96,1.02,0.84,0.09,2.74,NONE,NONE
ENSG00000169871,1.54,1.98,2.82,0.47,2.73,NONE,UP
ENSG00000143258,1.49,2.81,1.64,1.4,2.73,NONE,NONE
ENSG00000204128,2.09,1.73,1.77,0.29,2.73,NONE,NONE
ENSG00000100554,-1.15,-1.68,-3.74,-1.57,-2.73,NONE,NONE
ENSG00000000938,0.32,0.88,1.43,0.84,2.73,UP,UP
ENSG00000178952,-0.38,-2.25,-0.03,-0.53,-2.73,NONE,NONE
ENSG00000061936,0.79,0.99,1.19,2.62,2.73,NONE,NONE
ENSG00000170074,-2.82,-2.28,-3.78,-1.09,-2.73,DOWN,NONE
ENSG00000141232,0.3,0.7,2.61,0.47,2.72,NONE,NONE
ENSG00000113504,1.57,1.29,4.27,0.51,2.72,UP,UP
ENSG00000187244,1.04,1.18,1.49,0.69,2.72,NONE,UP
ENSG00000137509,0.83,1.35,2.38,0.38,2.72,NONE,UP
ENSG00000104341,-1.09,-0.96,-0.75,-1.85,-2.72,NONE,NONE
ENSG00000101298,0.75,1.94,0.34,2.47,2.72,NONE,NONE
ENSG00000172922,0.8,1.65,0.72,0.96,2.72,NONE,NONE
ENSG00000213337,-1.32,-1.57,-5.1,-0.71,-2.72,NONE,DOWN
ENSG00000119865,-1.73,-1.33,-2.64,-1.22,-2.72,NONE,NONE
ENSG00000114279,-0.92,-1.47,-2.85,-0.41,-2.71,NONE,DOWN
ENSG00000276168,0.31,2.08,1.03,0.8,2.71,NA,NA
ENSG00000166348,1.38,1.96,3.9,-0.19,2.71,NONE,UP
ENSG00000127980,-2.04,-1.17,-0.26,-1.09,-2.71,NONE,NONE
ENSG00000166689,0.92,1.45,2.22,0.15,2.71,NONE,UP
ENSG00000137507,0.59,0.61,1.88,0.4,2.71,UP,UP
ENSG00000147874,0.5,2.38,2.31,0.67,2.71,NONE,NONE
ENSG00000168310,0.45,2.2,1.14,-0.02,2.71,NONE,UP
ENSG00000137843,-1.48,-1.43,-3.05,-0.31,-2.71,NONE,DOWN
ENSG00000114166,1.74,1.99,4.39,0.2,2.71,NONE,UP
ENSG00000151689,0.74,1.26,1.06,0.4,2.71,NONE,NONE
ENSG00000124749,0.78,1.76,1.03,1.18,2.71,NONE,NONE
ENSG00000171817,-2.46,-0.91,-3.67,-1.2,-2.7,NONE,NONE
ENSG00000164465,-1.03,-1.38,-2.68,-1.46,-2.7,NONE,DOWN
ENSG00000099308,-0.66,-2,-1.94,-0.75,-2.7,NONE,NONE
ENSG00000178104,0.75,1.89,3.16,0.84,2.7,UP,UP
ENSG00000156650,1.41,1.86,1.1,1.46,2.7,NONE,NONE
ENSG00000031003,2.73,2.64,2.28,1.99,2.7,UP,NONE
ENSG00000198753,1.88,0.69,3.13,1.97,2.7,NONE,NONE
ENSG00000177303,0.52,0.94,1.04,0.14,2.7,NONE,NONE
ENSG00000144152,-1.61,-1.15,-3.29,-0.04,-2.7,NONE,DOWN
ENSG00000068001,0.61,2.52,0.97,0.69,2.7,NONE,UP
ENSG00000064995,-1.09,-2.01,-2.6,-0.06,-2.7,NONE,NONE
ENSG00000095794,0.1,1.99,0.61,-0.22,2.69,NONE,NONE
ENSG00000100294,-1,-1.04,-2.11,0.03,-2.69,NONE,NONE
ENSG00000111711,-3.08,-1.06,-2.83,-2.48,-2.69,NONE,NONE
ENSG00000157483,1.05,1.08,1.66,1.85,2.69,NONE,NONE
ENSG00000213859,2.11,1.55,3.77,1.29,2.69,NONE,UP
ENSG00000116984,-2.09,-2.06,-2.06,-2.24,-2.69,DOWN,DOWN
ENSG00000214022,0.87,1.25,2.26,0.29,2.69,NONE,NONE
ENSG00000142039,3.37,1.94,3.02,2.02,2.69,NONE,NONE
ENSG00000188747,-1.09,-1.83,-2.16,-0.8,-2.69,DOWN,DOWN
ENSG00000006116,-1.04,-1.49,-3.1,-0.61,-2.69,NONE,DOWN
ENSG00000136940,0.28,1.79,1.58,0.71,2.69,NONE,NONE
ENSG00000172575,-0.65,-1.41,-0.74,-0.69,-2.69,NONE,NONE
ENSG00000157514,0.75,1.99,2.14,1.02,2.69,UP,UP
ENSG00000237289,-1.19,-1.14,-3.61,-1.7,-2.69,DOWN,DOWN
ENSG00000100938,-0.83,-1.18,-2.17,-1.72,-2.69,NONE,NONE
ENSG00000155729,0.39,1.62,2.65,1.23,2.69,NONE,NONE
ENSG00000172534,1.99,1.24,2.17,1,2.69,UP,NONE
ENSG00000166592,3.08,1.4,3.46,2.25,2.69,UP,UP
ENSG00000071537,-0.11,-1.08,0.21,-0.32,-2.69,NONE,NONE
ENSG00000151726,1.17,1.81,2.47,0.13,2.69,NONE,NONE
ENSG00000106829,1.22,1.17,3.34,0.21,2.69,NONE,NONE
ENSG00000073350,0.87,1.92,1.1,0.6,2.69,UP,NONE
ENSG00000215039,-0.95,-3,-0.14,-1.92,-2.68,NONE,NONE
ENSG00000204348,0.1,0.63,0.31,1.05,2.68,NONE,NONE
ENSG00000165097,0.53,1.93,1.25,0.74,2.68,NONE,UP
ENSG00000089847,-0.74,-1.83,-2.04,-0.69,-2.68,DOWN,DOWN
ENSG00000003137,-0.67,-1.79,-1.3,-1.86,-2.68,NONE,NONE
ENSG00000245532,1.12,1.95,3.21,0.79,2.68,DOWN,NONE
ENSG00000136099,-1.22,-1.62,-2.59,-1.36,-2.68,NONE,DOWN
ENSG00000180626,-0.49,-1.11,-0.37,-2.15,-2.68,NONE,NONE
ENSG00000221983,-0.95,-1.32,-0.52,-0.39,-2.68,NONE,NONE
ENSG00000143158,-1.85,-0.72,-1.82,-0.98,-2.67,NONE,DOWN
ENSG00000105887,-1.51,-0.93,-1.16,-1.73,-2.67,NONE,NONE
ENSG00000132481,0.77,1.2,1.27,0.08,2.67,NONE,UP
ENSG00000114631,-0.81,-2.7,-2.48,-0.55,-2.67,NONE,NONE
ENSG00000144597,-0.55,-1.22,-0.39,-1.93,-2.67,NONE,DOWN
ENSG00000151743,-1.78,-0.57,-2.23,-2.39,-2.67,UP,NONE
ENSG00000142156,1.81,1.7,1.53,2.07,2.66,NONE,UP
ENSG00000113387,-1.64,-1.57,-1.81,-1.68,-2.66,NONE,DOWN
ENSG00000124507,-0.93,-1.96,-2.16,-0.81,-2.66,NONE,NONE
ENSG00000172613,-1.76,-2.96,-2.5,-0.65,-2.66,NONE,DOWN
ENSG00000153310,-2.07,-0.93,-1.97,-1.81,-2.66,NONE,DOWN
ENSG00000164741,0.96,1.39,3.58,-0.09,2.65,NONE,UP
ENSG00000125875,1.91,1.12,3.68,2.04,2.65,NONE,NONE
ENSG00000204946,-1.59,-2.69,-0.94,-1.05,-2.65,NONE,NONE
ENSG00000280165,-0.21,-1.76,-0.94,-1.17,-2.65,NA,NA
ENSG00000100154,0.48,0.7,0.59,1.17,2.65,NONE,NONE
ENSG00000177374,1.17,1.47,2.64,1.13,2.65,NONE,UP
ENSG00000171714,-1.04,-0.48,-1.95,-0.39,-2.65,NONE,NONE
ENSG00000132300,-1.77,-1.17,-1.34,-3.98,-2.64,NONE,NONE
ENSG00000105229,1.62,1.14,1.29,1.07,2.64,NONE,NONE
ENSG00000186462,-1.18,-1.02,-2.18,-1.34,-2.64,NONE,NONE
ENSG00000105323,0.65,1.21,1.86,0.51,2.64,NONE,NONE
ENSG00000104870,0.9,0.84,1.74,0.25,2.64,NONE,UP
ENSG00000069696,-1.37,-2.41,-2.97,-1.14,-2.64,NONE,DOWN
ENSG00000075415,-1.84,-0.97,-2.02,-2.72,-2.64,NONE,NONE
ENSG00000057704,1.49,2.6,3,0.27,2.64,NONE,NONE
ENSG00000167701,1.4,1.21,0.99,0.79,2.64,NONE,UP
ENSG00000146122,0.93,2.02,3.74,0.06,2.64,NONE,NONE
ENSG00000177565,0.31,-0.87,0.01,-0.48,-2.64,NONE,NONE
ENSG00000066248,-1.09,-1.75,-2.29,-0.87,-2.64,NONE,NONE
ENSG00000121892,-0.06,2.66,0.49,-0.16,2.64,NONE,NONE
ENSG00000106780,1.21,1.38,3.96,0.21,2.63,NONE,UP
ENSG00000164176,1.53,2.65,3.04,0.46,2.63,UP,NONE
ENSG00000120889,0.78,1.24,1.92,0.09,2.63,NONE,UP
ENSG00000118960,2.45,2.1,3.18,1.37,2.63,NONE,NONE
ENSG00000144407,-1.5,-1.75,-3.32,-1.32,-2.63,NONE,NONE
ENSG00000180739,1.26,1.88,2.02,0.13,2.63,NONE,NONE
ENSG00000129197,-2.04,-1.31,-2.75,-0.44,-2.63,NONE,NONE
ENSG00000135473,0.37,1.75,1.2,0.33,2.63,NONE,NONE
ENSG00000168906,0.8,1.47,3.68,-0.02,2.63,NONE,NONE
ENSG00000167676,1.59,0.73,2.12,1.05,2.62,NONE,UP
ENSG00000172893,1.2,2.67,2.45,0.41,2.62,NONE,NONE
ENSG00000149115,1.19,1.03,0.65,3.09,2.62,NONE,NONE
ENSG00000173821,0.7,1.89,1.4,-0.29,2.62,NONE,NONE
ENSG00000123737,-1.32,-1.79,-3.66,-0.61,-2.62,NONE,NONE
ENSG00000109072,-1.4,-1.53,-2.61,-0.99,-2.62,NONE,DOWN
ENSG00000117713,1.29,1.3,2.01,-0.23,2.62,NONE,NONE
ENSG00000063015,-1.09,-1.14,-3.54,-0.13,-2.62,NONE,DOWN
ENSG00000102172,-1.64,-1.84,-2.85,-2.57,-2.62,NONE,NONE
ENSG00000169925,2.28,0.88,1.22,3.14,2.62,NONE,NONE
ENSG00000176454,0.17,1.51,-0.16,0.32,2.62,NONE,NONE
ENSG00000160014,-0.97,-1.52,-2.63,-1.46,-2.62,NONE,DOWN
ENSG00000101407,-0.87,-2.55,-2.32,-2.26,-2.62,NONE,NONE
ENSG00000086712,-1.13,-1.46,-2.18,-1.54,-2.62,NONE,NONE
ENSG00000141646,0.74,1.66,3.52,0.88,2.62,NONE,NONE
ENSG00000203780,-1.46,-2.02,-1.57,-0.01,-2.61,NONE,NONE
ENSG00000167461,1.15,1.63,0.73,0.29,2.61,NONE,NONE
ENSG00000124608,-0.65,-1.23,-0.46,-2.95,-2.61,NONE,NONE
ENSG00000156873,-1.47,-1.43,-6.05,-1.62,-2.61,NONE,NONE
ENSG00000288596,-1.73,-2.4,-2.01,-0.63,-2.61,NA,NA
ENSG00000181722,2.1,0.96,2.96,1.34,2.61,NONE,NONE
ENSG00000138190,-0.54,-2.02,-2.06,0,-2.61,NONE,NONE
ENSG00000082213,-3.2,-2.09,-4.9,-1.06,-2.61,NONE,DOWN
ENSG00000090554,1.58,3.02,1.3,2.03,2.61,NA,NA
ENSG00000168539,-0.23,-1.57,-1.78,0.19,-2.61,NONE,NONE
ENSG00000104361,-1.64,-1.22,-3.96,-1.41,-2.61,NONE,DOWN
ENSG00000123416,-1.61,-0.98,-2.6,-2.83,-2.61,UP,NONE
ENSG00000020426,-2.29,-0.92,-2.99,-1.47,-2.61,NONE,NONE
ENSG00000139874,-0.55,-0.99,-0.64,-1.06,-2.61,UP,NONE
ENSG00000053108,-2.31,-1.46,-3.79,-0.83,-2.61,NONE,NONE
ENSG00000181588,2.75,0.94,1.7,1.23,2.61,NONE,NONE
ENSG00000175785,1.49,1.69,3.15,-0.09,2.6,NONE,NONE
ENSG00000179292,0.07,-1.13,-0.6,-0.4,-2.6,DOWN,DOWN
ENSG00000167792,-0.72,-1.35,-1.6,-1.93,-2.6,NONE,NONE
ENSG00000176386,0.83,0.59,1.28,1.28,2.6,NONE,UP
ENSG00000146701,-1.32,-0.91,-1.72,-2.66,-2.6,NONE,NONE
ENSG00000171160,-0.78,-0.92,-2.52,0.17,-2.6,DOWN,NONE
ENSG00000125821,-0.6,-1.72,-0.83,-0.69,-2.6,NONE,DOWN
ENSG00000128951,-1.63,-1.75,-0.57,-3.4,-2.6,NONE,NONE
ENSG00000078043,-0.66,-1.44,-1.06,-1.2,-2.6,DOWN,DOWN
ENSG00000124067,0.63,1.49,1.67,-0.21,2.6,NONE,UP
ENSG00000149489,1.2,0.96,1.49,0.89,2.6,NONE,UP
ENSG00000188493,0.75,0.74,0.36,2.14,2.6,NONE,NONE
ENSG00000065883,0.5,2.14,0.44,0.61,2.6,NONE,NONE
ENSG00000130244,-0.55,-1.73,-1.29,-0.19,-2.59,NONE,NONE
ENSG00000137055,-0.68,-1.42,-1.02,-1.72,-2.59,NONE,NONE
ENSG00000010318,-1.31,-1.62,-1.57,-1.18,-2.59,NONE,DOWN
ENSG00000101347,0.88,0.79,1.65,1.19,2.59,UP,UP
ENSG00000134717,-1.31,-0.33,-0.82,-1.63,-2.59,NONE,NONE
ENSG00000166289,1.85,1.8,3.6,1.59,2.59,NONE,NONE
ENSG00000196961,-0.98,-1.35,-1.13,-1.77,-2.59,NONE,NONE
ENSG00000171608,1.03,1.71,1.5,0.58,2.59,UP,NONE
ENSG00000107862,-1.08,-1.16,-1.59,-2.84,-2.59,NONE,NONE
ENSG00000102125,0.62,1.81,1.22,1.03,2.59,NONE,NONE
ENSG00000150093,0.98,2.43,3.72,0.2,2.59,UP,UP
ENSG00000152433,0.84,2.58,1.01,1.25,2.59,NONE,NONE
ENSG00000072958,-1.69,-1.26,-3.55,-0.52,-2.59,NONE,NONE
ENSG00000099957,-0.58,-1.88,-1.91,-0.56,-2.59,DOWN,DOWN
ENSG00000165476,1.03,2.38,4.18,0.15,2.58,NONE,UP
ENSG00000171450,-0.09,-1.68,-2.07,-0.15,-2.58,DOWN,DOWN
ENSG00000070669,-1.64,-1.8,-2.76,-1.14,-2.58,DOWN,NONE
ENSG00000104221,-0.13,-1.77,-0.59,-0.51,-2.58,NONE,NONE
ENSG00000164543,1.36,1.84,1.54,0.69,2.58,NONE,NONE
ENSG00000247596,-0.73,-2.05,-1.59,-0.96,-2.58,NONE,NONE
ENSG00000136859,0.15,-0.29,0.73,-1.81,-2.58,NONE,NONE
ENSG00000173805,2.61,1.81,3.98,2.89,2.58,NONE,UP
ENSG00000166479,-2.02,-1.38,-2.43,-1.37,-2.58,NONE,NONE
ENSG00000146007,0.6,-0.78,0.19,-0.14,-2.58,NONE,NONE
ENSG00000067167,0.42,2.14,2.06,0.36,2.58,NONE,UP
ENSG00000104763,-1.57,-0.75,-0.81,-2.72,-2.58,NONE,NONE
ENSG00000071242,0.95,1.56,2.51,1.12,2.57,NONE,NONE
ENSG00000101849,0.76,1.63,2.27,0.28,2.57,NONE,UP
ENSG00000144406,-1.34,-0.63,-3.31,-0.72,-2.57,NONE,DOWN
ENSG00000109016,-1.49,-1.93,-1.93,-0.47,-2.57,NONE,NONE
ENSG00000119599,-0.45,-1.79,-1.49,-0.86,-2.57,NONE,NONE
ENSG00000165678,-1.58,-1.1,-1.66,-1.96,-2.57,NONE,NONE
ENSG00000154493,1.88,2.19,2.74,0.31,2.57,NONE,NONE
ENSG00000137221,1.85,1.21,3.57,0.17,2.57,NONE,NONE
ENSG00000181513,-1.67,-2.69,-1.08,-1.28,-2.57,DOWN,NONE
ENSG00000137821,-0.64,-0.89,-2.66,-0.31,-2.57,NONE,DOWN
ENSG00000197562,-0.44,-0.9,-1.41,-0.32,-2.57,NONE,NONE
ENSG00000003987,-0.95,-0.62,-1.12,-1.15,-2.57,NONE,DOWN
ENSG00000267128,0.59,1.03,0.49,1.24,2.57,NONE,NONE
ENSG00000225630,0.61,0.74,1.56,1.9,2.56,DOWN,NONE
ENSG00000204308,2.27,1.99,1.39,1.91,2.56,NONE,NONE
ENSG00000119227,-0.83,-1.7,-1.93,-1.68,-2.56,DOWN,NONE
ENSG00000153944,0.6,1.11,2.13,0.08,2.56,NONE,UP
ENSG00000105726,0.54,0.7,0.03,1.77,2.56,NONE,NONE
ENSG00000128849,1.81,2.32,4.07,1.06,2.56,NONE,UP
ENSG00000186141,-0.74,-1.55,-1.14,-1.16,-2.56,NONE,NONE
ENSG00000146535,1.28,1.67,3.78,0.8,2.56,NONE,UP
ENSG00000184221,2.03,1.12,2.43,2.6,2.56,NONE,NONE
ENSG00000167654,-0.54,-1.16,-2.27,-0.52,-2.56,NONE,DOWN
ENSG00000169554,2.05,2.53,4.67,0.83,2.56,NONE,NONE
ENSG00000170035,-1.66,-0.56,-3.26,-1.01,-2.56,DOWN,NONE
ENSG00000123268,0.4,2.13,2.1,0.36,2.56,NONE,UP
ENSG00000007372,0.84,0.95,0.92,0.16,2.56,NONE,UP
ENSG00000106211,0.93,0.78,1.17,0.67,2.56,NONE,UP
ENSG00000049883,-0.51,-1.11,-0.34,-1.47,-2.55,NONE,NONE
ENSG00000241839,0.66,0.92,1.26,-0.03,2.55,NONE,UP
ENSG00000148384,0.18,1.67,-0.04,0.45,2.55,NONE,NONE
ENSG00000099822,1.82,2.1,0.28,0.69,2.55,DOWN,NONE
ENSG00000115307,0.85,2.06,0.82,0.58,2.55,NONE,NONE
ENSG00000147437,0.91,2.78,-0.02,0.37,2.55,NONE,UP
ENSG00000116525,2.03,1.47,2.67,0.28,2.55,NONE,NONE
ENSG00000239779,-1.66,-2.54,-0.54,-1.65,-2.55,NONE,NONE
ENSG00000067842,-0.57,-1.21,-1.91,-0.88,-2.55,NONE,DOWN
ENSG00000163069,0.53,1.66,2.93,1.4,2.55,NONE,NONE
ENSG00000107562,-0.09,-0.91,-0.32,-1.29,-2.55,NONE,NONE
ENSG00000113300,1.66,0.89,2.82,0.29,2.54,NONE,NONE
ENSG00000204619,-0.35,-0.57,-2.16,-0.41,-2.54,NONE,NONE
ENSG00000130347,-1.02,-1.14,-3.35,-0.18,-2.54,NONE,DOWN
ENSG00000134278,1.41,2.25,2.23,0.68,2.54,UP,UP
ENSG00000124532,-2.68,-0.4,-2.82,-2.75,-2.54,NONE,NONE
ENSG00000083720,-0.97,-0.78,-1.09,-1.8,-2.54,NONE,NONE
ENSG00000132688,1.32,2.15,2.18,0.56,2.54,NONE,UP
ENSG00000121644,0.24,2.43,1.11,0.14,2.53,NONE,NONE
ENSG00000108825,-1.11,-1.25,-4.04,-0.54,-2.53,NA,NA
ENSG00000189319,2.01,1.24,2.77,0.28,2.53,NONE,NONE
ENSG00000111726,-0.78,-0.98,-1.54,-1.42,-2.53,NONE,NONE
ENSG00000205277,-1.23,-1.37,-3.24,-0.04,-2.53,NA,NA
ENSG00000198729,-0.7,-1.31,-2.07,-0.67,-2.53,NONE,DOWN
ENSG00000162298,0.34,1.17,0.59,-0.17,2.53,NONE,NONE
ENSG00000235034,0.45,1.38,0.1,1.7,2.53,NONE,NONE
ENSG00000154803,1.17,1.82,1.68,0.38,2.53,NONE,NONE
ENSG00000124299,2.06,2.36,1.14,1.58,2.53,NONE,NONE
ENSG00000089818,-1.87,-1.39,-3.02,-2.3,-2.53,NONE,DOWN
ENSG00000205730,0.72,1.28,3.35,0.13,2.53,UP,UP
ENSG00000189058,1.61,1.76,3.89,0.75,2.53,NONE,UP
ENSG00000072736,1.34,0.87,3.9,0.53,2.53,NONE,NONE
ENSG00000102003,-0.35,-1.54,-1.49,-1.44,-2.53,NONE,NONE
ENSG00000134470,0.78,1.16,0.79,0.36,2.53,UP,UP
ENSG00000167755,2.19,1.55,2.81,0.68,2.52,NONE,NONE
ENSG00000102226,-1.45,-1.91,-2.77,-1.14,-2.52,NONE,NONE
ENSG00000105696,-2,-2.7,-2.97,-0.94,-2.52,NONE,NONE
ENSG00000106993,-1.45,-1.41,-0.67,-0.49,-2.52,NONE,NONE
ENSG00000059588,-1.64,-1.8,-2.27,-1.02,-2.52,DOWN,DOWN
ENSG00000171189,-1.99,-1.47,-3.5,-0.42,-2.52,NONE,DOWN
ENSG00000106367,-1.02,-1.19,-2.97,-0.83,-2.52,NONE,NONE
ENSG00000143727,-2.05,-1.35,-1.65,-2,-2.52,NONE,NONE
ENSG00000164708,0.82,1.02,0.57,1.6,2.52,NA,NA
ENSG00000197841,1.7,1.95,3.8,0.61,2.52,NONE,NONE
ENSG00000163040,0.03,1.18,-0.35,2.47,2.52,NONE,NONE
ENSG00000107902,0.38,0.92,1.01,0.18,2.52,NONE,NONE
ENSG00000184271,0.37,1.9,-0.13,1.22,2.51,NONE,NONE
ENSG00000054523,1.78,2.61,4.05,0.12,2.51,NONE,NONE
ENSG00000213398,1.21,0.95,1.34,1.04,2.51,NONE,UP
ENSG00000197548,-0.54,-1.73,-0.86,-0.97,-2.51,NONE,NONE
ENSG00000148925,-0.77,-0.84,-1.46,-1.56,-2.51,NONE,NONE
ENSG00000134986,-0.84,-1.12,-1.85,-1.32,-2.51,NONE,DOWN
ENSG00000175573,1.03,2.29,0.06,1.75,2.51,NONE,NONE
ENSG00000204352,-1.15,-1.15,-2.19,-0.39,-2.51,UP,NONE
ENSG00000166266,-0.68,-1.01,-0.4,-0.83,-2.51,NONE,NONE
ENSG00000155330,-1.5,-1.3,-2.28,-2.18,-2.51,NONE,DOWN
ENSG00000103148,1.55,2.51,0.66,1.39,2.51,DOWN,NONE
ENSG00000173227,-0.39,-1.56,-1.09,-0.3,-2.51,DOWN,DOWN
ENSG00000165886,1.66,1,2.04,2.54,2.51,NONE,UP
ENSG00000149243,-1.57,-2.31,-2.69,-0.26,-2.51,NONE,DOWN
ENSG00000168827,-1.34,-0.95,-0.94,-1,-2.51,NONE,NONE
ENSG00000176396,-0.44,-0.81,-3.04,-0.55,-2.51,NONE,NONE
ENSG00000176108,-0.23,-2,-0.73,-0.24,-2.5,NONE,NONE
ENSG00000168763,3.45,2.39,3.4,0.32,2.5,NONE,NONE
ENSG00000198042,-1.03,-2.47,-0.91,-1.14,-2.5,NONE,NONE
ENSG00000185272,-1.4,-0.65,-2.55,-0.77,-2.5,NONE,DOWN
ENSG00000133028,-1.68,-1.07,-0.51,-2.06,-2.5,NONE,NONE
ENSG00000136999,-0.19,-1.88,-0.83,-0.98,-2.5,NONE,NONE
ENSG00000101443,-1.67,-0.84,-4.08,-0.17,-2.5,DOWN,NONE
ENSG00000223959,1.09,0.46,1.04,1.75,2.5,NONE,NONE
ENSG00000127481,1.63,0.92,1.29,3.67,2.5,NONE,NONE
ENSG00000067715,0.06,-0.66,-0.51,-0.13,-2.5,NONE,DOWN
ENSG00000171462,-0.65,-2.76,-1.67,-0.45,-2.5,NONE,DOWN
ENSG00000005448,-1.4,-1.3,-3.35,-1.1,-2.5,DOWN,DOWN
ENSG00000173548,1.32,1.68,2.04,0.35,2.5,NONE,UP
ENSG00000239382,-0.61,-1.95,-2.28,-0.84,-2.5,NONE,DOWN
ENSG00000091513,1.89,1.73,3.13,0.32,2.5,NONE,NONE
ENSG00000111011,-0.04,1.82,0.16,-0.54,2.5,NONE,NONE
ENSG00000171148,0.9,1.4,0.2,1.89,2.5,NONE,NONE
ENSG00000157219,-1.71,-1.13,-2.78,-1.37,-2.5,UP,DOWN
ENSG00000102595,-2.88,-1.59,-5.44,-1.27,-2.49,NONE,NONE
ENSG00000043355,0.88,0.44,0.35,0.12,2.49,NONE,UP
ENSG00000204256,0.65,1.51,0.84,0.33,2.49,NONE,NONE
ENSG00000084070,-0.91,-0.94,-2.32,-0.56,-2.49,NONE,NONE
ENSG00000100567,-1.66,-1.68,-1.45,-0.96,-2.49,NONE,NONE
ENSG00000135930,0.01,-0.9,-0.16,-0.17,-2.49,NONE,NONE
ENSG00000265681,-1.14,-1.41,-0.79,-0.31,-2.49,NONE,NONE
ENSG00000135540,0.33,0.84,1.25,-0.04,2.49,NONE,UP
ENSG00000122584,-1.3,-1.35,-2.47,-1.04,-2.49,NONE,DOWN
ENSG00000100722,-1.51,-0.76,-0.75,-1.13,-2.49,NONE,NONE
ENSG00000108819,1.05,0.75,0.7,2.03,2.49,NONE,NONE
ENSG00000053372,-0.97,-2.9,-2.99,-0.59,-2.49,NONE,DOWN
ENSG00000162910,-0.92,-1.9,-2.71,-0.39,-2.49,NONE,DOWN
ENSG00000157184,-0.85,-2.81,-0.27,-1.33,-2.48,NONE,NONE
ENSG00000204228,-0.72,-1.69,-0.66,-1.34,-2.48,DOWN,NONE
ENSG00000186153,0.41,0.78,0.25,1.45,2.48,NONE,UP
ENSG00000139220,-1.13,-1.71,-1.56,-1.55,-2.48,NONE,DOWN
ENSG00000114993,2.14,1.41,3.58,0.41,2.48,NONE,NONE
ENSG00000088543,-1.79,-1.55,-1.18,-1.8,-2.48,NONE,NONE
ENSG00000011304,0.63,0.7,1.1,0.18,2.48,NONE,UP
