ID,logFC_CBE_Mayo
ENSG00000171943,0.003741768
ENSG00000270872,0.368378506
ENSG00000007341,-0.135822332
ENSG00000143093,0.132235717
ENSG00000116266,-0.170182354
ENSG00000159164,-0.146914361
ENSG00000143028,0.017598842
ENSG00000134207,0.098860974
ENSG00000197780,0.091490112
ENSG00000143374,-0.033381366
ENSG00000092607,0.564047705
ENSG00000215717,0.012408302
ENSG00000152078,0.27670663
ENSG00000121933,0.20944037
ENSG00000197323,-0.122334909
ENSG00000134253,-0.426222896
ENSG00000122435,-0.108607485
ENSG00000134198,0.344987624
ENSG00000116830,-0.068030214
ENSG00000265972,-0.133921622
ENSG00000233337,0.114430113
ENSG00000173218,0.018355631
ENSG00000134215,0.015597544
ENSG00000162692,-0.187965124
ENSG00000136631,-0.233403781
ENSG00000116874,-0.085902334
ENSG00000065183,0.087481575
ENSG00000085433,0.281301633
ENSG00000116455,-0.00495061
ENSG00000134245,0.289937185
ENSG00000143067,0.022909737
ENSG00000213088,0.328618736
ENSG00000143537,-0.096729179
ENSG00000158859,0.081994567
ENSG00000160710,0.112652213
ENSG00000143199,0.272998421
ENSG00000143149,0.050010416
ENSG00000143412,-0.016833867
ENSG00000186517,0.081411824
ENSG00000132694,-0.040488878
ENSG00000116584,-0.054233915
ENSG00000143437,-0.060816683
ENSG00000116539,0.226617525
ENSG00000235919,0.286638563
ENSG00000118217,0.308848295
ENSG00000018625,0.182379652
ENSG00000132681,-0.169704755
ENSG00000143515,0.079615406
ENSG00000158850,0.064583987
ENSG00000132692,-0.082515323
ENSG00000163141,0.365399004
ENSG00000239887,-0.026435965
ENSG00000143612,0.083508939
ENSG00000143443,0.080030468
ENSG00000125462,-0.577360982
ENSG00000225556,-0.012079336
ENSG00000162706,-0.159186201
ENSG00000225670,0.34890045
ENSG00000143318,0.130911679
ENSG00000163468,0.144255858
ENSG00000198821,-0.039174675
ENSG00000066294,0.421309458
ENSG00000197622,-0.102070828
ENSG00000159409,-0.170846468
ENSG00000143418,0.38543641
ENSG00000143375,-0.127138035
ENSG00000160716,-0.102898011
ENSG00000160679,-0.09661255
ENSG00000173207,0.262367073
ENSG00000122218,-0.19421422
ENSG00000143320,-0.008210323
ENSG00000143578,-0.245565027
ENSG00000143162,0.129444626
ENSG00000160741,-0.080920341
ENSG00000143387,0.379916359
ENSG00000163131,0.442612662
ENSG00000132676,-0.158596333
ENSG00000143164,0.118724478
ENSG00000132716,-0.384368304
ENSG00000163354,-0.445637584
ENSG00000162733,0.123779482
ENSG00000158796,-0.080657282
ENSG00000198837,0.097471163
ENSG00000179085,-0.201794329
ENSG00000081721,-0.058080412
ENSG00000158716,0.104816645
ENSG00000169242,0.042476844
ENSG00000143590,-0.197552194
ENSG00000117036,-0.011454369
ENSG00000158769,0.024397218
ENSG00000188859,0.139346123
ENSG00000158869,0.63091238
ENSG00000143226,0.494709231
ENSG00000203747,0.507369166
ENSG00000162747,1.903522064
ENSG00000162746,-0.002865997
ENSG00000160752,0.19951002
ENSG00000160688,-0.107108659
ENSG00000143631,0.260855044
ENSG00000237975,-0.307480606
ENSG00000143458,-0.379277997
ENSG00000160766,-0.159790339
ENSG00000198715,-0.063140642
ENSG00000116580,-0.10706326
ENSG00000160818,0.138847879
ENSG00000143147,0.137434841
ENSG00000132702,-0.294979718
ENSG00000143575,0.020902728
ENSG00000143321,0.173510092
ENSG00000132196,-0.101209532
ENSG00000173110,0.758989252
ENSG00000225217,0.182083603
ENSG00000163565,0.213703399
ENSG00000162729,0.040244505
ENSG00000160712,0.136603518
ENSG00000143195,0.044091788
ENSG00000143621,0.087078483
ENSG00000027644,-0.391590242
ENSG00000183856,-0.511434632
ENSG00000143319,0.06218814
ENSG00000143543,0.073717363
ENSG00000177807,0.371203731
ENSG00000162728,-0.008818833
ENSG00000143603,0.222741646
ENSG00000132680,0.052049984
ENSG00000183853,-0.018326716
ENSG00000162755,-0.45823516
ENSG00000163463,-0.154161581
ENSG00000116586,-0.104760559
ENSG00000213171,-0.081851428
ENSG00000160789,-0.0804435
ENSG00000163155,0.124435474
ENSG00000143194,-0.57239522
ENSG00000116604,0.00814485
ENSG00000254726,0.42631257
ENSG00000143198,-0.148891917
ENSG00000143409,0.09767703
ENSG00000213190,0.14650859
ENSG00000163563,0.563880277
ENSG00000143158,-0.237434712
ENSG00000158887,0.071596278
ENSG00000197965,0.037057716
ENSG00000143314,-0.259291029
ENSG00000143436,-0.020630302
ENSG00000125459,-0.343331617
ENSG00000203761,-0.078240494
ENSG00000173171,-0.042588525
ENSG00000185499,0.145399881
ENSG00000163382,-0.024917606
ENSG00000162736,-0.024125224
ENSG00000158864,0.047794912
ENSG00000132688,-0.037777209
ENSG00000171786,0.361464875
ENSG00000158793,-0.122526045
ENSG00000198929,-0.251348396
ENSG00000169418,0.350365666
ENSG00000143257,-0.173808256
ENSG00000143552,-0.147045265
ENSG00000143450,-0.081899034
ENSG00000162745,0.497237385
ENSG00000160781,-0.311575882
ENSG00000185630,0.129618043
ENSG00000163346,0.045847683
ENSG00000248485,-0.343295854
ENSG00000162734,0.197338647
ENSG00000187800,0.542023575
ENSG00000162735,-0.126523107
ENSG00000143256,-0.252291008
ENSG00000143393,-0.018028547
ENSG00000143315,0.203675903
ENSG00000143398,-0.157621577
ENSG00000160783,-0.376632669
ENSG00000163344,-0.15435011
ENSG00000143157,0.237443937
ENSG00000143442,-0.160899805
ENSG00000143190,-0.202805494
ENSG00000143224,-0.204780571
ENSG00000143294,-0.043920841
ENSG00000143363,0.147591694
ENSG00000159377,-0.12369435
ENSG00000159352,-0.175606008
ENSG00000163348,-0.007300734
ENSG00000143545,0.177605056
ENSG00000198771,0.276802292
ENSG00000143390,0.046863897
ENSG00000117152,0.450795917
ENSG00000143248,-0.139527076
ENSG00000132677,-1.178772844
ENSG00000178796,-0.146270373
ENSG00000143622,0.04105201
ENSG00000143365,-0.127482213
ENSG00000177954,-0.126490196
ENSG00000143303,-0.073991522
ENSG00000160753,0.14789466
ENSG00000225855,0.098690843
ENSG00000143171,-0.195919882
ENSG00000160678,-0.110568894
ENSG00000197747,0.333257679
ENSG00000163191,0.416543229
ENSG00000189171,-0.150066465
ENSG00000188643,0.062931116
ENSG00000196154,0.875651722
ENSG00000197956,0.163512931
ENSG00000143546,1.728426616
ENSG00000163220,2.057341404
ENSG00000163156,-0.161067396
ENSG00000143252,-0.12815613
ENSG00000143416,0.313780485
ENSG00000196189,-0.591565645
ENSG00000143434,0.098594652
ENSG00000143379,-0.045052336
ENSG00000213064,0.081084967
ENSG00000198574,-0.151314596
ENSG00000160691,0.100336071
ENSG00000169291,0.275910694
ENSG00000158714,0.352734152
ENSG00000160785,0.091032616
ENSG00000143570,0.194022486
ENSG00000169241,0.059767993
ENSG00000198952,0.067968327
ENSG00000143553,0.010112418
ENSG00000188004,-0.029933649
ENSG00000143376,-0.035727178
ENSG00000171722,0.322196775
ENSG00000163479,-0.121715512
ENSG00000132718,0.260569713
ENSG00000152382,0.190528057
ENSG00000158710,0.509335911
ENSG00000143178,0.047914392
ENSG00000159450,0.072183358
ENSG00000182134,-0.087041274
ENSG00000203288,0.047472976
ENSG00000169231,-0.456799849
ENSG00000159445,-0.216151189
ENSG00000196407,0.191909922
ENSG00000143155,-0.16818121
ENSG00000143183,0.160947751
ENSG00000163472,-0.039786828
ENSG00000163154,0.184782652
ENSG00000158882,-0.006537515
ENSG00000143549,-0.029348993
ENSG00000163462,-0.242412133
ENSG00000215845,0.034877076
ENSG00000143367,0.056701487
ENSG00000117143,0.135402721
ENSG00000143569,-0.115029057
ENSG00000160714,0.067723233
ENSG00000160803,0.243740533
ENSG00000143179,-0.174292326
ENSG00000143222,0.065919895
ENSG00000152332,0.073365255
ENSG00000158773,-0.012855562
ENSG00000143258,0.191834059
ENSG00000162738,0.04729278
ENSG00000163159,-0.001827705
ENSG00000243284,-0.230510346
ENSG00000163374,0.055726172
ENSG00000160685,0.159015338
ENSG00000143373,0.079410996
ENSG00000143322,-0.050694457
ENSG00000230124,-0.252941188
ENSG00000159346,-0.019298217
ENSG00000163485,0.252597893
ENSG00000116194,0.482355369
ENSG00000183831,0.130650533
ENSG00000143862,-0.011870004
ENSG00000162704,-0.072511579
ENSG00000152092,0.163170292
ENSG00000143153,-0.087001446
ENSG00000058668,0.333195243
ENSG00000162630,0.083259301
ENSG00000281406,-0.332210341
ENSG00000117475,0.108190805
ENSG00000198797,-0.074541103
ENSG00000162670,0.239477493
ENSG00000159388,-0.009498905
ENSG00000000460,0.334126506
ENSG00000116667,0.248224246
ENSG00000213057,0.329680284
ENSG00000162757,-0.001425802
ENSG00000198216,0.014903564
ENSG00000116161,0.22360209
ENSG00000008118,-0.579027539
ENSG00000118200,0.11475895
ENSG00000117477,-0.054566393
ENSG00000174059,0.486085609
ENSG00000117335,-0.074523752
ENSG00000196352,0.051728504
ENSG00000134371,0.111957186
ENSG00000117266,-0.239257294
ENSG00000120334,0.107836163
ENSG00000135837,0.21402279
ENSG00000000971,0.56801895
ENSG00000133048,0.7595187
ENSG00000184144,0.012920174
ENSG00000198756,-0.320232899
ENSG00000143207,-0.05909621
ENSG00000203710,0.370618593
ENSG00000134376,0.126431161
ENSG00000242193,-0.266311655
ENSG00000159176,0.105594011
ENSG00000159348,-0.068718713
ENSG00000117593,0.164825404
ENSG00000118197,-0.023949826
ENSG00000213047,0.065456579
ENSG00000135829,0.15277274
ENSG00000197959,0.125024917
ENSG00000133059,0.105566194
ENSG00000143479,0.079708408
ENSG00000116406,0.200924702
ENSG00000143486,-0.210148626
ENSG00000158711,0.131908175
ENSG00000143845,0.077751449
ENSG00000198734,0.196703201
ENSG00000135842,0.285181969
ENSG00000143340,-0.509533611
ENSG00000116199,0.152958007
ENSG00000094963,0.508788937
ENSG00000076258,-0.311439984
ENSG00000122176,1.274038027
ENSG00000123689,0.457642754
ENSG00000234741,-0.265689343
ENSG00000023572,0.272223765
ENSG00000135821,0.192326498
ENSG00000174567,-0.247419696
ENSG00000120370,0.039071425
ENSG00000170075,-0.411002306
ENSG00000054392,0.048525304
ENSG00000143341,0.164995742
ENSG00000117594,0.261967821
ENSG00000162783,0.306741436
ENSG00000163395,0.111092953
ENSG00000263528,0.284984869
ENSG00000198700,-0.071763738
ENSG00000117595,0.264607476
ENSG00000116679,0.051222469
ENSG00000143473,0.396901945
ENSG00000162687,0.160897091
ENSG00000117139,0.054225718
ENSG00000235750,0.204532007
ENSG00000135835,-0.175745194
ENSG00000116852,-0.198864075
ENSG00000075945,0.018238716
ENSG00000162873,-0.119047617
ENSG00000117153,-0.017025424
ENSG00000076321,0.057529577
ENSG00000196878,0.027428581
ENSG00000135862,0.102116728
ENSG00000058085,0.149880785
ENSG00000186007,-0.367882736
ENSG00000133067,-0.759483308
ENSG00000121454,0.156072407
ENSG00000153363,-0.740774601
ENSG00000237457,0.432227858
ENSG00000163431,-0.070051951
ENSG00000123684,-0.034456652
ENSG00000170382,0.067753514
ENSG00000162889,0.122671574
ENSG00000198625,-0.316053851
ENSG00000010165,0.230956254
ENSG00000171806,0.123309124
ENSG00000174514,0.190794263
ENSG00000203709,0.153755062
ENSG00000153029,0.109451783
ENSG00000120333,0.025063893
ENSG00000133055,0.842141095
ENSG00000134369,-0.159689297
ENSG00000116701,0.689242839
ENSG00000151414,0.154982639
ENSG00000163531,0.047084974
ENSG00000143156,0.089277247
ENSG00000157064,0.197573606
ENSG00000135838,-0.039054973
ENSG00000163545,-3.26E-05
ENSG00000069275,-0.051245753
ENSG00000157181,-0.169096581
ENSG00000116183,-0.391677158
ENSG00000123836,-0.301127663
ENSG00000174307,-0.028531394
ENSG00000135845,-0.128983873
ENSG00000133056,0.060901991
ENSG00000081277,-0.622628796
ENSG00000116711,0.746340291
ENSG00000143850,0.064654114
ENSG00000076356,0.109023777
ENSG00000143847,0.129810751
ENSG00000077157,0.112954326
ENSG00000158615,0.326428044
ENSG00000117592,-0.068245618
ENSG00000188783,0.465526383
ENSG00000116690,-0.265668734
ENSG00000117523,-0.138419452
ENSG00000116132,-0.058772902
ENSG00000073756,0.660645939
ENSG00000116260,0.033098782
ENSG00000117280,0.408774221
ENSG00000276600,-0.611092531
ENSG00000152061,-0.147766674
ENSG00000183155,0.210310807
ENSG00000116191,0.261018166
ENSG00000075391,-0.013793272
ENSG00000266094,-0.066112106
ENSG00000117222,0.271921537
ENSG00000135870,-0.107381237
ENSG00000117625,-0.272524995
ENSG00000143344,0.170391535
ENSG00000090104,0.789706582
ENSG00000143333,0.305425116
ENSG00000116741,0.024678299
ENSG00000135824,-0.019814964
ENSG00000135828,0.162069141
ENSG00000121481,0.169954953
ENSG00000176393,-0.164876802
ENSG00000223396,0.18456888
ENSG00000000457,-0.117341823
ENSG00000188404,-0.124104
ENSG00000082497,-0.088165979
ENSG00000203706,0.129865827
ENSG00000198892,-0.1100758
ENSG00000117479,-0.173177618
ENSG00000174502,-0.193439099
ENSG00000170385,0.132765083
ENSG00000133065,0.44448732
ENSG00000158715,-0.058119628
ENSG00000116698,-0.016964997
ENSG00000182004,-0.027723609
ENSG00000057252,0.031743415
ENSG00000143842,0.308036881
ENSG00000266028,-0.131542487
ENSG00000135823,-0.033694166
ENSG00000094975,-0.034198406
ENSG00000116668,0.047808553
ENSG00000143469,0.248078369
ENSG00000143858,0.145657772
ENSG00000134375,0.055107446
ENSG00000133069,0.074452429
ENSG00000163444,0.257722606
ENSG00000174529,0.183014345
ENSG00000116857,-0.180310937
ENSG00000117586,-0.089613242
ENSG00000118194,0.717982226
ENSG00000116147,0.02017118
ENSG00000143337,0.064741552
ENSG00000169905,-0.18148503
ENSG00000186283,0.056224366
ENSG00000047410,0.260142717
ENSG00000009790,0.152548672
ENSG00000082512,-0.204074486
ENSG00000121486,0.049494326
ENSG00000116747,0.15963237
ENSG00000198860,-0.205877488
ENSG00000077152,0.199055093
ENSG00000116750,-0.045682391
ENSG00000117533,-0.130132236
ENSG00000143324,0.036332718
ENSG00000180667,0.162678586
ENSG00000257315,1.071707027
ENSG00000185278,-0.072814451
ENSG00000177888,0.295670383
ENSG00000058673,0.098973914
ENSG00000162702,0.115802997
ENSG00000135776,0.083831639
ENSG00000182827,0.207700272
ENSG00000143727,-0.110156361
ENSG00000143632,-0.147366691
ENSG00000077522,-0.462099762
ENSG00000035687,-0.240256918
ENSG00000135744,0.210144959
ENSG00000153207,0.19843582
ENSG00000186063,0.365961797
ENSG00000174606,-0.333038439
ENSG00000143761,-0.06200408
ENSG00000054267,0.066284797
ENSG00000173409,-0.237322779
ENSG00000162772,0.051021939
ENSG00000162885,0.19116814
ENSG00000123685,0.207028812
ENSG00000162813,0.082924806
ENSG00000162819,0.008334365
ENSG00000162817,0.352974681
ENSG00000143633,-0.118756175
ENSG00000119280,0.095596268
ENSG00000221953,0.103532705
ENSG00000143793,0.265435875
ENSG00000162909,0.271735763
ENSG00000135773,-0.136313726
ENSG00000179397,-0.278961715
ENSG00000154429,0.119222054
ENSG00000143776,0.047495962
ENSG00000117724,0.666316288
ENSG00000203668,-0.113731557
ENSG00000133019,0.007732948
ENSG00000143786,-0.349702086
ENSG00000143771,0.056876051
ENSG00000162852,0.177285336
ENSG00000168275,-0.041840296
ENSG00000135775,-0.141171692
ENSG00000163050,0.334103005
ENSG00000203667,0.135042845
ENSG00000143753,0.080194165
ENSG00000121644,-0.114631623
ENSG00000162946,-0.226694816
ENSG00000154309,-0.16163895
ENSG00000185842,-0.405406735
ENSG00000143507,-0.055566023
ENSG00000203666,-0.115311341
ENSG00000135766,0.128220294
ENSG00000154380,-0.078025112
ENSG00000143819,0.31813133
ENSG00000136628,0.121118638
ENSG00000086619,0.075364007
ENSG00000196482,-0.080455397
ENSG00000116903,0.43067487
ENSG00000184731,0.193796608
ENSG00000182118,0.319348214
ENSG00000143756,0.158521699
ENSG00000091483,-0.240082426
ENSG00000162769,-0.233242504
ENSG00000155816,0.025540011
ENSG00000234975,-0.249242451
ENSG00000143641,0.376624493
ENSG00000169224,-0.078585355
ENSG00000152904,0.012700409
ENSG00000198835,-0.027546259
ENSG00000168243,-0.039179822
ENSG00000116906,-0.042878161
ENSG00000092978,-0.014357976
ENSG00000077585,0.062671175
ENSG00000180875,-0.180987524
ENSG00000272645,-0.44686841
ENSG00000143774,-0.029016533
ENSG00000163041,0.095606747
ENSG00000119285,0.279735578
ENSG00000181218,0.258035109
ENSG00000196890,0.514964106
ENSG00000153187,-0.140685001
ENSG00000067704,0.22838947
ENSG00000181873,0.066792118
ENSG00000143493,0.130141216
ENSG00000168264,-0.040861756
ENSG00000143772,0.264228292
ENSG00000081692,-0.179260396
ENSG00000135750,0.010669121
ENSG00000082482,0.445235147
ENSG00000136636,-0.083444446
ENSG00000223519,-0.043390929
ENSG00000143815,0.243137832
ENSG00000116977,0.041888231
ENSG00000183814,0.212943212
ENSG00000227953,-0.144311381
ENSG00000231768,0.067663625
ENSG00000228058,0.695550604
ENSG00000259823,-0.158825587
ENSG00000143353,-0.336208802
ENSG00000143669,0.081390439
ENSG00000212916,-0.058978183
ENSG00000143674,0.058601696
ENSG00000186205,0.212677131
ENSG00000117791,0.009883071
ENSG00000116141,-0.232649598
ENSG00000154305,0.129200793
ENSG00000218283,0.489393486
ENSG00000162910,-0.262413445
ENSG00000116984,-0.371390405
ENSG00000117691,-0.294725439
ENSG00000116962,0.210775231
ENSG00000162711,-0.292204539
ENSG00000117697,-0.039552954
ENSG00000135778,-0.085502724
ENSG00000069248,0.070396531
ENSG00000143748,-0.277021908
ENSG00000154358,-0.029884143
ENSG00000162913,-0.346265499
ENSG00000054277,0.351438536
ENSG00000196071,-0.281778975
ENSG00000143799,0.274458911
ENSG00000135749,-0.342393951
ENSG00000185220,0.051376158
ENSG00000177614,0.221404216
ENSG00000180287,0.161715389
ENSG00000066027,0.020273855
ENSG00000117707,0.164000117
ENSG00000230461,-0.491873929
ENSG00000143801,0.012441509
ENSG00000152104,0.14233093
ENSG00000143811,-0.208974685
ENSG00000118873,0.088315889
ENSG00000168118,0.18983536
ENSG00000182901,-0.140344375
ENSG00000116574,0.01008363
ENSG00000168159,0.069905667
ENSG00000136643,-0.071013322
ENSG00000067533,-0.036524919
ENSG00000198626,-0.036282959
ENSG00000143653,0.182546362
ENSG00000143751,0.082242808
ENSG00000175137,0.127771409
ENSG00000035115,-0.040107647
ENSG00000116991,0.159384484
ENSG00000196660,0.212932214
ENSG00000183780,0.055059545
ENSG00000143499,0.167456641
ENSG00000185420,-0.058869644
ENSG00000143740,0.197486507
ENSG00000010072,0.082138141
ENSG00000143742,0.020129909
ENSG00000203685,0.117928735
ENSG00000143502,-0.089264714
ENSG00000143498,0.176359381
ENSG00000135801,-0.099651675
ENSG00000059588,-0.747477672
ENSG00000203705,-0.487341269
ENSG00000162851,0.19947045
ENSG00000092969,0.701246177
ENSG00000232480,0.558280458
ENSG00000223963,0.486513631
ENSG00000187554,0.479607506
ENSG00000151353,0.032037892
ENSG00000065600,0.237154844
ENSG00000196187,-0.124898028
ENSG00000173726,-0.009496855
ENSG00000143514,0.196185737
ENSG00000154370,-0.168111407
ENSG00000162931,-0.16394886
ENSG00000119283,0.092196351
ENSG00000116918,-0.237020155
ENSG00000143643,-0.168801572
ENSG00000135763,0.017130465
ENSG00000042781,-0.094928308
ENSG00000143494,-0.178414812
ENSG00000162923,0.032434266
ENSG00000143816,-0.448989629
ENSG00000179456,0.035552665
