Gene1,Gene2,Score
ENSG00000135473,ENSG00000175324,0.97878
ENSG00000140464,ENSG00000096717,0.997973
ENSG00000196470,ENSG00000101966,0.986029
ENSG00000102882,ENSG00000095059,0.991271
ENSG00000115966,ENSG00000078043,0.994497
ENSG00000149136,ENSG00000073111,0.991112
ENSG00000141736,ENSG00000110395,0.958992
ENSG00000198900,ENSG00000175387,0.960263
ENSG00000171720,ENSG00000173039,0.997892
ENSG00000182591,ENSG00000117560,0.956039
ENSG00000185591,ENSG00000150991,0.970259
ENSG00000108953,ENSG00000129250,0.958991
ENSG00000171401,ENSG00000167768,0.999744
ENSG00000101442,ENSG00000167986,0.956824
ENSG00000128052,ENSG00000179776,0.978469
ENSG00000136943,ENSG00000107779,0.980268
ENSG00000075624,ENSG00000001626,0.996313
ENSG00000104897,ENSG00000065978,0.99832
ENSG00000124762,ENSG00000166508,0.994347
ENSG00000096384,ENSG00000182866,0.99108
ENSG00000162924,ENSG00000162409,0.987099
ENSG00000186141,ENSG00000134152,0.99019
ENSG00000104897,ENSG00000112081,0.994019
ENSG00000213639,ENSG00000119938,0.991846
ENSG00000136997,ENSG00000214114,0.99287
ENSG00000172005,ENSG00000112038,0.982374
ENSG00000100307,ENSG00000275714,0.95466
ENSG00000100393,ENSG00000078304,0.994396
ENSG00000111077,ENSG00000150093,0.982916
ENSG00000104852,ENSG00000104897,0.999488
ENSG00000138686,ENSG00000174483,0.999385
ENSG00000100083,ENSG00000197081,0.979426
ENSG00000173039,ENSG00000113575,0.984698
ENSG00000162924,ENSG00000141367,0.979521
ENSG00000106615,ENSG00000068078,0.968819
ENSG00000189091,ENSG00000273899,0.9741
ENSG00000177606,ENSG00000080824,0.982907
ENSG00000166913,ENSG00000170027,0.995754
ENSG00000117155,ENSG00000094796,0.992508
ENSG00000094631,ENSG00000178568,0.996879
ENSG00000143870,ENSG00000010810,0.98395
ENSG00000156467,ENSG00000010810,0.984062
ENSG00000160201,ENSG00000176444,0.996725
ENSG00000170264,ENSG00000172977,0.962258
ENSG00000171791,ENSG00000113575,0.992559
ENSG00000179218,ENSG00000142192,0.975555
ENSG00000196504,ENSG00000205937,0.998892
ENSG00000175104,ENSG00000124614,0.991254
ENSG00000179455,ENSG00000140859,0.988954
ENSG00000157869,ENSG00000136943,0.963273
ENSG00000203852,ENSG00000274997,0.998266
ENSG00000100151,ENSG00000251322,0.992325
ENSG00000125447,ENSG00000189067,0.966964
ENSG00000036672,ENSG00000123240,0.970073
ENSG00000070831,ENSG00000109103,0.952959
ENSG00000196961,ENSG00000198925,0.973749
ENSG00000071242,ENSG00000137154,0.998994
ENSG00000130164,ENSG00000198911,0.993242
ENSG00000080824,ENSG00000141510,0.984668
ENSG00000026025,ENSG00000177889,0.963075
ENSG00000133706,ENSG00000136560,0.959519
ENSG00000165119,ENSG00000102081,0.986849
ENSG00000170027,ENSG00000115738,0.973744
ENSG00000167005,ENSG00000074266,0.983677
ENSG00000146648,ENSG00000170677,0.973784
ENSG00000167088,ENSG00000105618,0.999203
ENSG00000196591,ENSG00000204209,0.987593
ENSG00000147883,ENSG00000078043,0.964249
ENSG00000186298,ENSG00000110092,0.99609
ENSG00000173486,ENSG00000160803,0.968394
ENSG00000171346,ENSG00000116903,0.985284
ENSG00000212721,ENSG00000186930,0.999639
ENSG00000077348,ENSG00000107099,0.99666
ENSG00000072062,ENSG00000155511,0.954034
ENSG00000172354,ENSG00000263528,0.973425
ENSG00000061273,ENSG00000070831,0.958943
ENSG00000160803,ENSG00000101460,0.9506
ENSG00000159377,ENSG00000100804,0.99708
ENSG00000168918,ENSG00000204889,0.983831
ENSG00000135316,ENSG00000153187,0.997269
ENSG00000185345,ENSG00000134086,0.993774
ENSG00000124635,ENSG00000278463,0.998022
ENSG00000135341,ENSG00000173039,0.99714
ENSG00000100644,ENSG00000163960,0.993831
ENSG00000114353,ENSG00000094796,0.999626
ENSG00000131095,ENSG00000124074,0.99582
ENSG00000166913,ENSG00000170759,0.977085
ENSG00000116903,ENSG00000094796,0.99198
ENSG00000126581,ENSG00000156467,0.979414
ENSG00000127922,ENSG00000108344,0.998627
ENSG00000162434,ENSG00000154229,0.98275
ENSG00000177606,ENSG00000109971,0.992392
ENSG00000134853,ENSG00000065361,0.952414
ENSG00000103275,ENSG00000102081,0.995665
ENSG00000025434,ENSG00000112033,0.960879
ENSG00000073111,ENSG00000125484,0.992042
ENSG00000139613,ENSG00000099956,0.999653
ENSG00000127022,ENSG00000057252,0.986151
ENSG00000125484,ENSG00000104738,0.992969
ENSG00000071655,ENSG00000004487,0.994898
ENSG00000138767,ENSG00000182973,0.987339
ENSG00000139531,ENSG00000049449,0.972297
ENSG00000101361,ENSG00000100138,0.999957
ENSG00000075711,ENSG00000043093,0.991976
ENSG00000171791,ENSG00000184990,0.980286
ENSG00000135250,ENSG00000096063,0.986017
ENSG00000141198,ENSG00000177885,0.984905
ENSG00000078043,ENSG00000159692,0.988653
ENSG00000099942,ENSG00000147443,0.999145
ENSG00000104419,ENSG00000182944,0.96688
ENSG00000169032,ENSG00000166167,0.980042
ENSG00000125991,ENSG00000214253,0.978937
ENSG00000167900,ENSG00000160688,0.956614
ENSG00000177885,ENSG00000180370,0.978953
ENSG00000135624,ENSG00000104529,0.980201
ENSG00000109971,ENSG00000005893,0.968162
ENSG00000165660,ENSG00000108854,0.975172
ENSG00000141736,ENSG00000137076,0.988841
ENSG00000099956,ENSG00000197903,0.968345
ENSG00000033800,ENSG00000078043,0.999525
ENSG00000120699,ENSG00000078043,0.954036
ENSG00000147677,ENSG00000106263,0.998298
ENSG00000175390,ENSG00000185359,0.980681
ENSG00000124762,ENSG00000148180,0.98046
ENSG00000155657,ENSG00000196091,0.996861
ENSG00000082701,ENSG00000166501,0.993098
ENSG00000166949,ENSG00000196924,0.988429
ENSG00000080824,ENSG00000113580,0.985014
ENSG00000105568,ENSG00000178999,0.98538
ENSG00000135250,ENSG00000115875,0.983977
ENSG00000121022,ENSG00000141030,0.998369
ENSG00000234289,ENSG00000168148,0.99929
ENSG00000111725,ENSG00000101608,0.990064
ENSG00000106588,ENSG00000159352,0.996608
ENSG00000204843,ENSG00000137497,0.982038
ENSG00000161509,ENSG00000144381,0.957021
ENSG00000160695,ENSG00000079950,0.986886
ENSG00000058404,ENSG00000186930,0.9798
ENSG00000114416,ENSG00000101266,0.95866
ENSG00000124074,ENSG00000104863,0.984314
ENSG00000102977,ENSG00000128513,0.989669
ENSG00000163682,ENSG00000149273,0.998989
ENSG00000094796,ENSG00000167768,0.999687
ENSG00000100614,ENSG00000146648,0.982623
ENSG00000100614,ENSG00000140443,0.991447
ENSG00000103035,ENSG00000125952,0.968055
ENSG00000094916,ENSG00000163930,0.978185
ENSG00000072501,ENSG00000136997,0.995517
ENSG00000170264,ENSG00000185963,0.99519
ENSG00000095002,ENSG00000189403,0.986018
ENSG00000140464,ENSG00000170312,0.985597
ENSG00000169813,ENSG00000138668,0.99643
ENSG00000146648,ENSG00000160255,0.955536
ENSG00000163932,ENSG00000097007,0.990956
ENSG00000141736,ENSG00000169032,0.996236
ENSG00000153233,ENSG00000178568,0.969687
ENSG00000155959,ENSG00000123349,0.991894
ENSG00000134982,ENSG00000107404,0.987304
ENSG00000077380,ENSG00000125971,0.998777
ENSG00000117650,ENSG00000204843,0.994655
ENSG00000122026,ENSG00000104529,0.979382
ENSG00000198911,ENSG00000186908,0.981328
ENSG00000112578,ENSG00000100603,0.971959
ENSG00000140009,ENSG00000012048,0.99037
ENSG00000073282,ENSG00000135316,0.965568
ENSG00000164896,ENSG00000167755,0.960386
ENSG00000273703,ENSG00000184678,0.995658
ENSG00000136238,ENSG00000122126,0.996742
ENSG00000004975,ENSG00000188906,0.989403
ENSG00000010810,ENSG00000085832,0.998061
ENSG00000102753,ENSG00000163161,0.961678
ENSG00000136997,ENSG00000163104,0.995547
ENSG00000122566,ENSG00000139675,0.998631
ENSG00000143368,ENSG00000104897,0.999588
ENSG00000116688,ENSG00000185345,0.991379
ENSG00000171960,ENSG00000117360,0.997243
ENSG00000137337,ENSG00000067369,0.986306
ENSG00000101161,ENSG00000174231,0.999826
ENSG00000141510,ENSG00000221914,0.960353
ENSG00000170296,ENSG00000085978,0.996881
ENSG00000144381,ENSG00000164961,0.974262
ENSG00000174791,ENSG00000146648,0.965213
ENSG00000263528,ENSG00000075785,0.990412
ENSG00000099341,ENSG00000163636,0.996776
ENSG00000108953,ENSG00000141510,0.993811
ENSG00000134982,ENSG00000173692,0.98272
ENSG00000100823,ENSG00000132604,0.992226
ENSG00000102119,ENSG00000145354,0.992204
ENSG00000168884,ENSG00000129245,0.982361
ENSG00000075711,ENSG00000126934,0.98092
ENSG00000108883,ENSG00000136997,0.988239
ENSG00000174775,ENSG00000123374,0.970008
ENSG00000163932,ENSG00000197122,0.994646
ENSG00000170027,ENSG00000145675,0.992857
ENSG00000125753,ENSG00000159840,0.999605
ENSG00000119335,ENSG00000143379,0.968166
ENSG00000113068,ENSG00000198909,0.994527
ENSG00000125835,ENSG00000144028,0.999341
ENSG00000143549,ENSG00000242372,0.951547
ENSG00000254997,ENSG00000213417,0.99993
ENSG00000163877,ENSG00000033800,0.980617
ENSG00000115183,ENSG00000075711,0.970962
ENSG00000102021,ENSG00000102119,0.96706
ENSG00000143198,ENSG00000170540,0.979915
ENSG00000131737,ENSG00000134516,0.957701
ENSG00000138801,ENSG00000156508,0.993699
ENSG00000162946,ENSG00000182923,0.990028
ENSG00000122566,ENSG00000138668,0.999702
ENSG00000160207,ENSG00000136002,0.989376
ENSG00000167193,ENSG00000197122,0.993007
ENSG00000090487,ENSG00000111711,0.961978
ENSG00000275713,ENSG00000188486,0.992388
ENSG00000096401,ENSG00000172531,0.976199
ENSG00000076685,ENSG00000129245,0.97745
ENSG00000129993,ENSG00000113615,0.971564
ENSG00000139675,ENSG00000015479,0.983781
ENSG00000172531,ENSG00000108819,0.995747
ENSG00000100991,ENSG00000100324,0.95651
ENSG00000141510,ENSG00000101266,0.999711
ENSG00000109971,ENSG00000136854,0.957669
ENSG00000103365,ENSG00000197081,0.985584
ENSG00000136997,ENSG00000142676,0.981871
ENSG00000134419,ENSG00000105401,0.950412
ENSG00000175104,ENSG00000047410,0.994577
ENSG00000198742,ENSG00000145335,0.987664
ENSG00000088986,ENSG00000264364,0.995995
ENSG00000205439,ENSG00000100246,0.979479
ENSG00000109180,ENSG00000215021,0.973611
ENSG00000128272,ENSG00000137154,0.994563
ENSG00000154839,ENSG00000138778,0.98496
ENSG00000117560,ENSG00000167535,0.952327
ENSG00000083845,ENSG00000164587,0.998403
ENSG00000135486,ENSG00000096746,0.998105
ENSG00000171396,ENSG00000254997,0.999933
ENSG00000206450,ENSG00000157020,0.991904
ENSG00000160691,ENSG00000141646,0.991778
ENSG00000130772,ENSG00000133997,0.989952
ENSG00000272804,ENSG00000198271,0.99992
ENSG00000104365,ENSG00000113575,0.989112
ENSG00000173039,ENSG00000204209,0.994877
ENSG00000189091,ENSG00000205937,0.99599
ENSG00000170144,ENSG00000122566,0.999125
ENSG00000175166,ENSG00000213923,0.987586
ENSG00000142208,ENSG00000096717,0.994096
ENSG00000188342,ENSG00000084764,0.951971
ENSG00000145220,ENSG00000100316,0.978754
ENSG00000160208,ENSG00000125970,0.97584
ENSG00000143322,ENSG00000177885,0.961442
ENSG00000047579,ENSG00000137575,0.970935
ENSG00000117222,ENSG00000118058,0.999893
ENSG00000125107,ENSG00000088038,0.994678
ENSG00000165280,ENSG00000206450,0.954089
ENSG00000165119,ENSG00000239306,0.982971
ENSG00000142611,ENSG00000162521,0.995954
ENSG00000079805,ENSG00000136158,0.976908
ENSG00000096384,ENSG00000058404,0.992674
ENSG00000254997,ENSG00000205439,0.999763
ENSG00000143702,ENSG00000101266,0.976054
ENSG00000187109,ENSG00000159352,0.99173
ENSG00000113712,ENSG00000100211,0.999148
ENSG00000105618,ENSG00000101161,0.999979
ENSG00000130811,ENSG00000172062,0.993982
ENSG00000103502,ENSG00000137575,0.966209
ENSG00000101413,ENSG00000167987,0.950853
ENSG00000123143,ENSG00000142208,0.955197
ENSG00000010810,ENSG00000101349,0.97768
ENSG00000069849,ENSG00000184489,0.961231
ENSG00000115414,ENSG00000118523,0.976997
ENSG00000149554,ENSG00000012048,0.995224
ENSG00000125898,ENSG00000153179,0.977016
ENSG00000061337,ENSG00000100151,0.983383
ENSG00000136754,ENSG00000055163,0.988024
ENSG00000241598,ENSG00000239886,0.999926
ENSG00000072832,ENSG00000159461,0.963259
ENSG00000100316,ENSG00000263528,0.978426
ENSG00000055163,ENSG00000273749,0.997255
ENSG00000143553,ENSG00000136717,0.952933
ENSG00000002330,ENSG00000170027,0.980033
ENSG00000100644,ENSG00000161956,0.974078
ENSG00000171681,ENSG00000102081,0.958978
ENSG00000164754,ENSG00000062650,0.995828
ENSG00000049759,ENSG00000150991,0.950319
ENSG00000105369,ENSG00000144063,0.973531
ENSG00000126803,ENSG00000077721,0.990043
ENSG00000100603,ENSG00000162231,0.979817
ENSG00000143549,ENSG00000095066,0.985995
ENSG00000162385,ENSG00000141543,0.999935
ENSG00000146047,ENSG00000184678,0.999463
ENSG00000138180,ENSG00000140859,0.960358
ENSG00000178035,ENSG00000129245,0.971393
ENSG00000094880,ENSG00000105618,0.979061
ENSG00000112096,ENSG00000185624,0.988216
ENSG00000100567,ENSG00000163636,0.999729
ENSG00000204531,ENSG00000102974,0.990702
ENSG00000170348,ENSG00000175104,0.995234
ENSG00000103266,ENSG00000100297,0.962182
ENSG00000278463,ENSG00000124610,0.972764
ENSG00000163041,ENSG00000142182,0.978622
ENSG00000085978,ENSG00000140941,0.993891
ENSG00000026025,ENSG00000140859,0.954676
ENSG00000168610,ENSG00000110395,0.994659
ENSG00000096384,ENSG00000137764,0.985778
ENSG00000127191,ENSG00000129245,0.954183
ENSG00000135406,ENSG00000171446,0.983015
ENSG00000100934,ENSG00000206450,0.994952
ENSG00000106211,ENSG00000160211,0.991861
ENSG00000105705,ENSG00000134453,0.982179
ENSG00000044574,ENSG00000120725,0.998486
ENSG00000044090,ENSG00000141510,0.982494
ENSG00000111358,ENSG00000137309,0.974625
ENSG00000150991,ENSG00000263528,0.998193
ENSG00000170345,ENSG00000183431,0.984577
ENSG00000170027,ENSG00000196455,0.966378
ENSG00000205937,ENSG00000096063,0.994151
ENSG00000058404,ENSG00000251322,0.982261
ENSG00000272804,ENSG00000241123,0.999943
ENSG00000135631,ENSG00000090565,0.997887
ENSG00000170312,ENSG00000172531,0.995355
ENSG00000213417,ENSG00000205867,0.999911
ENSG00000112081,ENSG00000147274,0.975849
ENSG00000010810,ENSG00000121653,0.968404
ENSG00000012048,ENSG00000145675,0.988884
ENSG00000107099,ENSG00000160207,0.994645
ENSG00000092199,ENSG00000127445,0.977435
ENSG00000169877,ENSG00000206172,0.999312
ENSG00000058335,ENSG00000173020,0.965226
ENSG00000275713,ENSG00000125844,0.980556
ENSG00000172062,ENSG00000100028,0.991277
ENSG00000105401,ENSG00000105810,0.986768
ENSG00000148175,ENSG00000147155,0.969342
ENSG00000005339,ENSG00000072310,0.96541
ENSG00000187475,ENSG00000233822,0.980008
ENSG00000010810,ENSG00000158092,0.992379
ENSG00000155229,ENSG00000104884,0.995319
ENSG00000188581,ENSG00000221837,0.999941
ENSG00000166851,ENSG00000076382,0.982514
ENSG00000149480,ENSG00000111642,0.999665
ENSG00000197299,ENSG00000185379,0.988516
ENSG00000278463,ENSG00000184678,0.996063
ENSG00000096384,ENSG00000129465,0.986534
ENSG00000170421,ENSG00000171401,0.999899
ENSG00000139112,ENSG00000221837,0.998168
ENSG00000004975,ENSG00000015285,0.95156
ENSG00000165025,ENSG00000150337,0.979813
ENSG00000181929,ENSG00000130811,0.960382
ENSG00000167986,ENSG00000175104,0.981354
ENSG00000169217,ENSG00000168066,0.976797
ENSG00000101412,ENSG00000132964,0.998237
ENSG00000101152,ENSG00000067715,0.99902
ENSG00000135018,ENSG00000162231,0.978644
ENSG00000100906,ENSG00000135046,0.976434
ENSG00000104833,ENSG00000100906,0.988233
ENSG00000146648,ENSG00000097007,0.996514
ENSG00000128016,ENSG00000026025,0.996121
ENSG00000067369,ENSG00000026025,0.956689
ENSG00000164924,ENSG00000141510,0.998233
ENSG00000197386,ENSG00000159720,0.992735
ENSG00000132604,ENSG00000198830,0.969134
ENSG00000096155,ENSG00000124762,0.959818
ENSG00000128739,ENSG00000117360,0.963952
ENSG00000064012,ENSG00000169083,0.992006
ENSG00000139112,ENSG00000159377,0.992142
ENSG00000106089,ENSG00000177674,0.955012
ENSG00000205937,ENSG00000197976,0.966662
ENSG00000183311,ENSG00000173039,0.995558
ENSG00000135679,ENSG00000164305,0.992102
ENSG00000183311,ENSG00000183735,0.989162
ENSG00000124610,ENSG00000184260,0.971364
ENSG00000183311,ENSG00000188906,0.98257
ENSG00000132356,ENSG00000204889,0.950483
ENSG00000131095,ENSG00000149657,0.967775
ENSG00000109320,ENSG00000149273,0.991205
ENSG00000088888,ENSG00000269335,0.955191
ENSG00000010810,ENSG00000063176,0.981425
ENSG00000111450,ENSG00000220205,0.98936
ENSG00000145335,ENSG00000154229,0.987853
ENSG00000115415,ENSG00000134853,0.967762
ENSG00000096063,ENSG00000134058,0.954352
ENSG00000196923,ENSG00000138443,0.979705
ENSG00000214753,ENSG00000121774,0.96748
ENSG00000112282,ENSG00000108510,0.988807
ENSG00000142192,ENSG00000177606,0.971954
ENSG00000111640,ENSG00000070808,0.986575
ENSG00000001167,ENSG00000198911,0.97698
ENSG00000168036,ENSG00000179776,0.99627
ENSG00000116670,ENSG00000168066,0.967768
ENSG00000135823,ENSG00000117533,0.971251
ENSG00000100038,ENSG00000213416,0.980248
ENSG00000186318,ENSG00000133318,0.976568
ENSG00000183304,ENSG00000173153,0.970245
ENSG00000172354,ENSG00000108106,0.986541
ENSG00000105568,ENSG00000156475,0.988538
ENSG00000077150,ENSG00000084754,0.99635
ENSG00000100296,ENSG00000079134,0.999368
ENSG00000105085,ENSG00000144597,0.993048
ENSG00000164109,ENSG00000078900,0.983681
ENSG00000130770,ENSG00000110955,0.999947
ENSG00000254997,ENSG00000196224,0.999927
ENSG00000170832,ENSG00000186908,0.964793
ENSG00000147548,ENSG00000094916,0.986826
ENSG00000070808,ENSG00000026025,0.994569
ENSG00000080503,ENSG00000137575,0.986017
ENSG00000177606,ENSG00000183311,0.997403
ENSG00000149177,ENSG00000089159,0.966925
ENSG00000060688,ENSG00000101161,0.999316
ENSG00000196504,ENSG00000011243,0.988216
ENSG00000117592,ENSG00000091140,0.963299
ENSG00000142208,ENSG00000104365,0.975938
ENSG00000169925,ENSG00000174444,0.963469
ENSG00000136997,ENSG00000185591,0.986271
ENSG00000239886,ENSG00000186908,0.960548
ENSG00000132356,ENSG00000111725,0.997186
ENSG00000077150,ENSG00000108883,0.986692
ENSG00000113721,ENSG00000171862,0.982146
ENSG00000226085,ENSG00000172115,0.990214
ENSG00000100906,ENSG00000184009,0.988302
ENSG00000165280,ENSG00000100906,0.989323
ENSG00000184634,ENSG00000136146,0.999821
ENSG00000116754,ENSG00000134954,0.966652
ENSG00000063978,ENSG00000116030,0.997633
ENSG00000197451,ENSG00000011304,0.973108
ENSG00000169032,ENSG00000134982,0.998648
ENSG00000166689,ENSG00000100151,0.965063
ENSG00000101972,ENSG00000108055,0.999418
ENSG00000198563,ENSG00000102021,0.956902
ENSG00000071051,ENSG00000129245,0.974337
ENSG00000108094,ENSG00000197386,0.985683
ENSG00000068078,ENSG00000067225,0.968976
ENSG00000143851,ENSG00000142627,0.976084
ENSG00000169083,ENSG00000129691,0.955193
ENSG00000172531,ENSG00000204435,0.962466
ENSG00000177885,ENSG00000066468,0.976318
ENSG00000105647,ENSG00000171346,0.998543
ENSG00000137831,ENSG00000094796,0.991995
ENSG00000175104,ENSG00000132646,0.991608
ENSG00000155511,ENSG00000172531,0.986092
ENSG00000100764,ENSG00000013275,0.989479
ENSG00000164756,ENSG00000115194,0.973483
ENSG00000141510,ENSG00000137486,0.996676
ENSG00000181031,ENSG00000041353,0.98766
ENSG00000058404,ENSG00000244025,0.979718
ENSG00000241123,ENSG00000205864,0.999928
ENSG00000102081,ENSG00000171720,0.976406
ENSG00000143514,ENSG00000186298,0.988107
ENSG00000171346,ENSG00000090487,0.958514
ENSG00000125743,ENSG00000105618,0.999506
ENSG00000110955,ENSG00000138279,0.995278
ENSG00000100030,ENSG00000089159,0.997975
ENSG00000067560,ENSG00000150991,0.975458
ENSG00000111077,ENSG00000110031,0.979353
ENSG00000100353,ENSG00000107581,0.990814
ENSG00000100030,ENSG00000115738,0.975946
ENSG00000130741,ENSG00000111725,0.95434
ENSG00000112062,ENSG00000173039,0.954565
ENSG00000186716,ENSG00000141510,0.974833
ENSG00000163960,ENSG00000036257,0.990226
ENSG00000145335,ENSG00000111640,0.982426
ENSG00000186868,ENSG00000197122,0.994147
ENSG00000141510,ENSG00000169083,0.997501
ENSG00000179335,ENSG00000135250,0.987935
ENSG00000107816,ENSG00000080561,0.991882
ENSG00000141736,ENSG00000173020,0.984776
ENSG00000109971,ENSG00000067182,0.988728
ENSG00000067182,ENSG00000044574,0.988682
ENSG00000084207,ENSG00000212899,0.986168
ENSG00000096384,ENSG00000166913,0.998025
ENSG00000117461,ENSG00000254999,0.976019
