ID,logFC_CBE_Mayo,custom_direction_CBE_Mayo,logFC_TCX_Mayo,direction_TCX_Mayo
ENSG00000114993,-0.031299785,NONE,0.06545302,NONE
ENSG00000135622,-0.143241642,NONE,-0.104580797,NONE
ENSG00000179833,-0.01563957,NONE,0.078979423,NONE
ENSG00000144040,-0.40253627,Down,0.308548743,UP
ENSG00000152292,-0.459529659,Down,0.154867729,NONE
ENSG00000115902,0.001477502,NONE,0.215073733,NONE
ENSG00000188687,-0.417622415,Down,-0.630414522,DOWN
ENSG00000115593,0.104294542,NONE,0.404893082,NONE
ENSG00000135632,-0.228602743,NONE,-0.099207781,NONE
ENSG00000208772,NA,NA,NA,NA
ENSG00000124380,0.237254176,NONE,-0.063417296,NONE
ENSG00000143977,0.022093724,NONE,0.106091131,NONE
ENSG00000116096,0.695734667,UP,0.863645236,UP
ENSG00000198369,0.004564384,NONE,0.211575728,NONE
ENSG00000115525,-0.049740017,NONE,-0.091453504,NONE
ENSG00000232504,-0.058872385,NONE,-0.143006724,NONE
ENSG00000124356,-0.02068563,NONE,0.04664933,NONE
ENSG00000163541,-0.167223271,NONE,-0.00624684,NONE
ENSG00000115353,0.108394356,NONE,-1.019441261,DOWN
ENSG00000152284,-0.125147936,NONE,0.497292843,UP
ENSG00000187605,-0.000597769,NONE,-0.122558514,NONE
ENSG00000144043,-0.050573392,NONE,0.231072374,NONE
ENSG00000163235,-0.385784928,Down,-0.198587845,NONE
ENSG00000152291,0.189073218,NONE,-0.018642631,NONE
ENSG00000144115,-0.134641841,NONE,0.14415331,NONE
ENSG00000116001,-0.310237024,Down,-0.11387005,NONE
ENSG00000168890,-0.07680069,NONE,0.232260719,NONE
ENSG00000186889,-0.07525564,NONE,-0.316362601,DOWN
ENSG00000034510,0.12408362,NONE,0.26501836,NONE
ENSG00000144034,-0.195478232,NONE,-0.015053799,NONE
ENSG00000186854,-0.50701545,Down,-0.29751224,NONE
ENSG00000144015,NA,NA,NA,NA
ENSG00000144010,NA,NA,NA,NA
ENSG00000115282,-0.349938781,Down,0.053535878,NONE
ENSG00000169764,0.081352934,NONE,0.078649902,NONE
ENSG00000115464,0.325863449,UP,0.181714555,NONE
ENSG00000168883,0.00229927,NONE,0.072420556,NONE
ENSG00000168899,0.304916263,UP,0.573164521,UP
ENSG00000118640,0.456992633,UP,0.471394852,UP
ENSG00000116035,-0.183622942,NONE,-0.008388292,NONE
ENSG00000143952,-0.138848431,NONE,0.123319454,NONE
ENSG00000028116,-0.041818447,NONE,-0.102546804,NONE
ENSG00000239779,0.087423929,NONE,-0.067243235,NONE
ENSG00000143951,-0.304553634,Down,-0.283891539,DOWN
ENSG00000005448,-0.331934171,Down,-0.421896059,DOWN
ENSG00000243667,-0.212365691,NONE,-0.137085768,NONE
ENSG00000082898,0.05140266,NONE,0.268555142,UP
ENSG00000275111,0.123413916,NONE,0.033047557,NONE
ENSG00000144026,0.02161411,NONE,-0.126230356,NONE
ENSG00000075292,-0.003380683,NONE,0.04875733,NONE
ENSG00000153086,0.280731123,UP,0.147071773,NONE
ENSG00000115073,-0.162617095,NONE,-0.147851998,NONE
ENSG00000115091,0.07355317,NONE,0.030462937,NONE
ENSG00000274286,0.502526601,UP,0.452791803,NONE
ENSG00000144218,0.052914654,NONE,-0.244394266,NONE
ENSG00000178171,-0.150508942,NONE,-0.160292939,NONE
ENSG00000144233,0.002937167,NONE,0.072340912,NONE
ENSG00000153107,-0.044665355,NONE,-0.12420251,NONE
ENSG00000163126,-0.185003408,NONE,-0.327263923,DOWN
ENSG00000163046,-0.204523848,NONE,-0.613212109,DOWN
ENSG00000135976,-0.170523465,NONE,-0.299056103,DOWN
ENSG00000196912,-0.199564853,NONE,-0.320527402,DOWN
ENSG00000213337,-0.066284541,NONE,-0.322380723,DOWN
ENSG00000136002,-0.072906773,NONE,0.059845454,NONE
ENSG00000196843,0.27392752,NONE,0.379800802,UP
ENSG00000153094,0.038179979,NONE,0.246614294,NONE
ENSG00000136717,0.018465553,NONE,-0.043885139,NONE
ENSG00000169679,NA,NA,NA,NA
ENSG00000144119,-0.235439557,NONE,0.149237177,NONE
ENSG00000273045,-0.146199769,NONE,-0.393689332,DOWN
ENSG00000197927,-0.020706387,NONE,-0.221434202,NONE
ENSG00000119147,-0.181987628,NONE,0.737846475,UP
ENSG00000135974,0.188355365,NONE,0.111459017,NONE
ENSG00000186132,-0.064838263,NONE,0.100039505,NONE
ENSG00000228486,-0.289676886,Down,-0.319823921,DOWN
ENSG00000136682,0.097608034,NONE,-0.002847339,NONE
ENSG00000136710,-0.209832278,NONE,-0.273340991,DOWN
ENSG00000163006,-0.114809951,NONE,-0.161418561,NONE
ENSG00000163040,0.040205415,NONE,0.000350341,NONE
ENSG00000152076,0.07669487,NONE,0.137506596,NONE
ENSG00000125633,-0.01044905,NONE,0.026708519,NONE
ENSG00000082258,-0.10516785,NONE,-0.063186806,NONE
ENSG00000224043,NA,NA,NA,NA
ENSG00000163075,-0.360885706,Down,-0.295594545,DOWN
ENSG00000136698,NA,NA,NA,NA
ENSG00000125611,-0.140023352,NONE,-0.111620329,NONE
ENSG00000115526,0.002697889,NONE,0.03477759,NONE
ENSG00000144021,0.098353374,NONE,0.012854935,NONE
ENSG00000074054,-0.093017361,NONE,-0.100982231,NONE
ENSG00000144191,NA,NA,NA,NA
ENSG00000168763,0.127524913,NONE,0.003979026,NONE
ENSG00000158158,-0.04370776,NONE,-0.1134544,NONE
ENSG00000158435,-0.160864357,NONE,0.141277762,NONE
ENSG00000155052,0.284530042,NONE,-0.405080022,DOWN
ENSG00000183513,-0.053916119,NONE,0.008338942,NONE
ENSG00000135940,-0.131309903,NONE,0.010365162,NONE
ENSG00000175874,-0.243010203,NONE,-0.565237441,DOWN
ENSG00000121966,0.641288667,UP,1.01660231,UP
ENSG00000115866,-0.192002597,NONE,0.200743668,NONE
ENSG00000155368,0.079086432,NONE,0.519073683,UP
ENSG00000236397,0.377953712,NONE,0.269056695,NONE
ENSG00000088205,0.087203837,NONE,0.048030367,NONE
ENSG00000175497,0.043352742,NONE,-0.086789159,NONE
ENSG00000235026,0.075604443,NONE,0.008256643,NONE
ENSG00000235717,NA,NA,NA,NA
ENSG00000231538,NA,NA,NA,NA
ENSG00000158050,-0.164357508,NONE,-0.151940207,NONE
ENSG00000158417,0.184277825,NONE,0.214053561,NONE
ENSG00000163064,NA,NA,NA,NA
ENSG00000115109,-0.200881382,NONE,0.211386789,NONE
ENSG00000163161,0.013393818,NONE,-0.126698675,NONE
ENSG00000144199,-0.377278904,Down,-0.134033209,NONE
ENSG00000231584,-0.597366792,Down,-0.292230299,NONE
ENSG00000152102,0.100664388,NONE,-0.084961169,NONE
ENSG00000168754,-0.02372808,NONE,-0.510496041,DOWN
ENSG00000178162,-0.140915858,NONE,-0.118110843,NONE
ENSG00000144152,-0.122438045,NONE,-0.916736683,DOWN
ENSG00000249715,-0.436696804,Down,-0.5560315,DOWN
ENSG00000115641,-0.092082931,NONE,-0.184432104,NONE
ENSG00000135968,0.093666156,NONE,-0.217891595,NONE
ENSG00000074047,0.280767216,NONE,0.939279044,UP
ENSG00000186281,-0.419141636,Down,-0.205365092,NONE
ENSG00000188383,0.251415743,NONE,0.004898979,NONE
ENSG00000144230,0.012086889,NONE,0.22474708,NONE
ENSG00000136732,0.178656462,NONE,0.364337162,UP
ENSG00000150540,0.084792195,NONE,0.453826254,UP
ENSG00000136720,0.239913156,NONE,0.241919071,NONE
ENSG00000115604,0.32223815,NONE,0.685954448,UP
ENSG00000115008,NA,NA,NA,NA
ENSG00000125538,NA,NA,NA,NA
ENSG00000115594,0.150033539,NONE,0.760155105,UP
ENSG00000115602,0.214630998,NONE,0.592754206,NONE
ENSG00000115598,0.029414888,NONE,-0.61721703,DOWN
ENSG00000136689,NA,NA,NA,NA
ENSG00000136718,0.049297811,NONE,-0.122520353,NONE
ENSG00000163083,0.218662407,NONE,0.61622393,UP
ENSG00000040933,0.034850947,NONE,-0.283738094,DOWN
ENSG00000125629,0.030621443,NONE,-0.104797152,NONE
ENSG00000198885,-0.017212751,NONE,0.107416773,NONE
ENSG00000163166,0.073641828,NONE,-0.023050486,NONE
ENSG00000114982,-0.10278404,NONE,0.053647786,NONE
ENSG00000196872,0.118137077,NONE,-0.160558645,NONE
ENSG00000115919,NA,NA,NA,NA
ENSG00000169756,-0.012505584,NONE,0.315724904,UP
ENSG00000072163,-0.252327203,NONE,-0.100109328,NONE
ENSG00000256977,NA,NA,NA,NA
ENSG00000256671,NA,NA,NA,NA
ENSG00000235597,-0.625499846,Down,-0.516010327,DOWN
ENSG00000175772,-0.009271347,NONE,-0.186160599,NONE
ENSG00000234177,-0.166953946,NONE,0.068293938,NONE
ENSG00000204588,-0.131569583,NONE,-0.342872501,DOWN
ENSG00000233639,-0.040026469,NONE,0.412308152,UP
ENSG00000229743,NA,NA,NA,NA
ENSG00000144182,-0.148103787,NONE,0.014314858,NONE
ENSG00000114988,-0.049490396,NONE,0.25136055,NONE
ENSG00000170500,0.277172824,UP,-0.377839002,DOWN
ENSG00000168702,0.141009016,NONE,0.373657481,UP
ENSG00000144214,-0.054057609,NONE,0.072184454,NONE
ENSG00000185674,NA,NA,NA,NA
ENSG00000150551,-0.055662001,NONE,0.076927022,NONE
ENSG00000169967,-0.026308515,NONE,0.133484477,NONE
ENSG00000071054,0.001542766,NONE,0.135407952,NONE
ENSG00000019169,NA,NA,NA,NA
ENSG00000076003,0.038293606,NONE,-0.031002817,NONE
ENSG00000153208,0.490007596,UP,0.835515945,UP
ENSG00000135953,0.256991036,NONE,-0.106062515,NONE
ENSG00000071073,0.110353395,NONE,-0.007305943,NONE
ENSG00000152127,0.077679486,NONE,-0.038703143,NONE
ENSG00000172965,-0.506138596,Down,-0.53595974,DOWN
ENSG00000158411,-0.121475422,NONE,0.069501757,NONE
ENSG00000185414,-0.180058028,NONE,-0.263219904,DOWN
ENSG00000135972,-0.220961342,NONE,-0.173443421,NONE
ENSG00000169994,-0.563217556,Down,-0.488092727,DOWN
ENSG00000173272,-0.184741311,NONE,-0.282653508,DOWN
ENSG00000152082,-0.14748077,NONE,-0.203777848,NONE
ENSG00000071051,0.032055228,NONE,0.085380955,NONE
ENSG00000176771,-0.058515503,NONE,0.18285291,NONE
ENSG00000163121,NA,NA,NA,NA
ENSG00000155438,-0.011334524,NONE,-0.002754064,NONE
ENSG00000236859,-0.274462611,Down,-0.157172941,NONE
ENSG00000170485,-0.128014094,NONE,0.08276786,NONE
ENSG00000144061,-0.23312919,NONE,-0.03358,NONE
ENSG00000144227,NA,NA,NA,NA
ENSG00000125618,0.554382388,NONE,0.35391159,NONE
ENSG00000189223,0.69910075,NONE,0.596165188,NONE
ENSG00000115539,0.064043127,NONE,0.047284161,NONE
ENSG00000115762,0.11869224,NONE,-0.162121125,NONE
ENSG00000125630,-0.013174119,NONE,-0.012319987,NONE
ENSG00000144231,-0.080151625,NONE,-0.076832997,NONE
ENSG00000188219,NA,NA,NA,NA
ENSG00000196834,NA,NA,NA,NA
ENSG00000198914,0.299148617,UP,0.255318171,NONE
ENSG00000125637,0.160866716,NONE,0.430376791,UP
ENSG00000072135,-0.184061056,NONE,0.000556409,NONE
ENSG00000088179,0.294732587,UP,-0.048882074,NONE
ENSG00000048991,-0.256490284,NONE,-0.341736399,DOWN
ENSG00000115839,-0.079346844,NONE,-0.108433289,NONE
ENSG00000222014,-0.148822162,NONE,-0.406051293,DOWN
ENSG00000225449,-0.701927875,Down,-0.848761237,DOWN
ENSG00000144134,-0.263748477,Down,-0.29627397,DOWN
ENSG00000144118,0.403693631,UP,0.086258383,NONE
ENSG00000153201,0.411005532,UP,0.168362109,NONE
ENSG00000135945,0.307827889,UP,0.019119906,NONE
ENSG00000196460,NA,NA,NA,NA
ENSG00000196862,NA,NA,NA,NA
ENSG00000015568,NA,NA,NA,NA
ENSG00000183054,NA,NA,NA,NA
ENSG00000169629,0.177055238,NONE,-0.287240238,NONE
ENSG00000163162,-0.17196979,NONE,-0.102896904,NONE
ENSG00000240356,0.516823796,UP,0.217417431,NONE
ENSG00000071082,-0.155191475,NONE,0.049947819,NONE
ENSG00000136715,0.008650937,NONE,0.022141082,NONE
ENSG00000168758,0.132029925,NONE,-0.054006931,NONE
ENSG00000186522,0.129010321,NONE,0.238236389,NONE
ENSG00000172985,0.027909219,NONE,0.023732636,NONE
ENSG00000259863,NA,NA,NA,NA
ENSG00000144136,-0.084777574,NONE,-0.182472656,NONE
ENSG00000115084,0.116202894,NONE,0.181582743,NONE
ENSG00000115616,0.146003258,NONE,0.328022404,UP
ENSG00000175701,-0.279348367,Down,-0.081366567,NONE
ENSG00000136699,0.196643401,NONE,0.039881731,NONE
ENSG00000144028,0.120133013,NONE,0.117605419,NONE
ENSG00000198142,0.260382671,NONE,0.517579113,UP
ENSG00000144228,0.034318284,NONE,0.132174511,NONE
ENSG00000144057,-0.237806106,NONE,-0.367663403,DOWN
ENSG00000084090,0.111864703,NONE,0.231393777,NONE
ENSG00000204685,0.025518841,NONE,-0.148919448,NONE
ENSG00000115107,0.142114652,NONE,0.732095517,UP
ENSG00000198075,0.218025897,NONE,0.702197794,UP
ENSG00000204634,0.103480124,NONE,0.023605718,NONE
ENSG00000115112,-0.298452276,NONE,0.689599499,UP
ENSG00000135966,0.026109545,NONE,-0.010871822,NONE
ENSG00000144229,NA,NA,NA,NA
ENSG00000135956,-0.231053423,NONE,-0.010987394,NONE
ENSG00000075568,-0.114286179,NONE,-0.02265618,NONE
ENSG00000152128,-0.565733592,Down,-0.394757842,DOWN
ENSG00000144120,-0.172534147,NONE,-0.306084169,DOWN
ENSG00000170417,0.082847783,NONE,-0.194507764,NONE
ENSG00000226479,0.394359574,UP,0.394866608,UP
ENSG00000153214,-0.110753984,NONE,0.024351668,NONE
ENSG00000135951,-0.158222082,NONE,-0.311339507,DOWN
ENSG00000211460,0.035533031,NONE,-0.00798933,NONE
ENSG00000114999,-0.021367295,NONE,-0.135505002,NONE
ENSG00000075886,0.024889324,NONE,0.043450032,NONE
ENSG00000152086,NA,NA,NA,NA
ENSG00000115514,-0.001838927,NONE,-0.154843209,NONE
ENSG00000144224,0.13174928,NONE,0.165129061,NONE
ENSG00000136731,0.067356626,NONE,0.052575727,NONE
ENSG00000115446,0.064651061,NONE,0.106782144,NONE
ENSG00000115652,0.233410439,NONE,0.017308854,NONE
ENSG00000146556,-0.146359183,NONE,-0.371114942,DOWN
ENSG00000136709,-0.223304661,NONE,0.015957951,NONE
ENSG00000115085,0.160992759,NONE,-0.133923433,NONE
ENSG00000188177,-0.191134416,NONE,-0.1303258,NONE
ENSG00000144161,-0.263168714,Down,-0.3062637,DOWN
ENSG00000121988,-0.191000703,NONE,-0.404203196,DOWN
ENSG00000115170,-0.118205464,NONE,0.289654272,UP
ENSG00000123612,0.043721333,NONE,-0.093434435,NONE
ENSG00000121989,0.172507126,NONE,-0.087834864,NONE
ENSG00000018510,0.000705733,NONE,0.075496024,NONE
ENSG00000003393,-0.140922966,NONE,-0.054260676,NONE
ENSG00000155749,0.126654943,NONE,0.142106285,NONE
ENSG00000151687,0.077828317,NONE,-0.049121364,NONE
ENSG00000065413,-0.00082803,NONE,0.005570426,NONE
ENSG00000236977,NA,NA,NA,NA
ENSG00000138356,0.073116163,NONE,0.371095568,NONE
ENSG00000244301,NA,NA,NA,NA
ENSG00000075884,0.203599418,NONE,0.201835819,NONE
ENSG00000162980,0.305127058,UP,0.189632348,NONE
ENSG00000177917,0.013684116,NONE,0.500892233,UP
ENSG00000138381,0.20072722,NONE,0.119393907,NONE
ENSG00000115966,-0.014353764,NONE,-0.061672325,NONE
ENSG00000154518,-0.207491635,NONE,-0.212120068,NONE
ENSG00000172318,-0.134331356,NONE,-0.124131924,NONE
ENSG00000123636,-0.136341013,NONE,0.064293777,NONE
ENSG00000163093,-0.419284243,Down,-0.187503967,NONE
ENSG00000082153,0.040729877,NONE,0.057393064,NONE
ENSG00000155754,NA,NA,NA,NA
ENSG00000178074,0.092114661,NONE,-0.036881639,NONE
ENSG00000187699,0.107417153,NONE,0.247196351,NONE
ENSG00000182389,-0.042179776,NONE,-0.543780053,DOWN
ENSG00000064989,0.406411486,UP,0.659925517,UP
ENSG00000003400,-0.08902352,NONE,0.112804683,NONE
ENSG00000064012,-0.15360034,NONE,0.000982544,NONE
ENSG00000168497,0.300515591,NONE,0.577333578,UP
ENSG00000163492,NA,NA,NA,NA
ENSG00000153237,-0.340044041,Down,-0.426964334,DOWN
ENSG00000144395,NA,NA,NA,NA
ENSG00000154479,NA,NA,NA,NA
ENSG00000241399,0.419915203,UP,0.711843895,UP
ENSG00000188452,0.235435021,NONE,-0.770006991,DOWN
ENSG00000172292,0.856101394,UP,-0.098697508,NONE
ENSG00000003402,-0.258125094,NONE,0.135879973,NONE
ENSG00000226312,NA,NA,NA,NA
ENSG00000128656,-0.086361257,NONE,-0.112106757,NONE
ENSG00000138433,-0.004467005,NONE,0.048658118,NONE
ENSG00000013441,-0.023689342,NONE,0.052566741,NONE
ENSG00000082438,0.017541734,NONE,0.344451343,UP
ENSG00000168542,0.531526418,NONE,0.781305836,UP
ENSG00000204262,-0.184302031,NONE,-0.45966275,DOWN
ENSG00000115520,-0.104482027,NONE,-0.112280709,NONE
ENSG00000178662,0.13353872,NONE,-0.357288914,DOWN
ENSG00000214211,NA,NA,NA,NA
ENSG00000163510,0.126610361,NONE,0.198655492,NONE
ENSG00000071967,0.284486828,NONE,0.719433074,UP
ENSG00000115165,NA,NA,NA,NA
ENSG00000115827,-0.01414259,NONE,-0.042833365,NONE
ENSG00000144355,0.175042504,NONE,-0.823653822,DOWN
ENSG00000115844,NA,NA,NA,NA
ENSG00000118997,0.013332693,NONE,0.279699602,NONE
ENSG00000077232,-0.242556385,NONE,-0.019119621,NONE
ENSG00000197635,0.012897496,NONE,-0.3246825,NONE
ENSG00000162999,0.104865322,NONE,0.065818137,NONE
ENSG00000077380,0.070372555,NONE,0.04860727,NONE
ENSG00000135999,0.177228262,NONE,0.09092541,NONE
ENSG00000136541,0.065640068,NONE,0.271844358,NONE
ENSG00000155744,-0.032809918,NONE,-0.354505621,DOWN
ENSG00000144369,0.281220751,UP,0.307847175,UP
ENSG00000078098,0.461795639,UP,0.558816657,UP
ENSG00000138399,0.027154213,NONE,0.005325512,NONE
ENSG00000182263,0.053422485,NONE,0.424151558,UP
ENSG00000079150,-0.032748192,NONE,0.206705983,NONE
ENSG00000157827,0.06875639,NONE,0.275720454,UP
ENSG00000162998,-0.092440344,NONE,0.344753937,UP
ENSG00000188738,-0.273970781,NONE,0.070532443,NONE
ENSG00000226124,-0.123711268,NONE,-0.196659917,NONE
ENSG00000226564,-0.197415378,NONE,-0.167494885,NONE
ENSG00000155760,0.219892204,NONE,0.820485841,UP
ENSG00000278373,NA,NA,NA,NA
ENSG00000128683,0.063660903,NONE,-1.20084765,DOWN
ENSG00000144278,0.007108769,NONE,-0.173733149,NONE
ENSG00000115339,-0.085987333,NONE,0.129708641,NONE
ENSG00000136542,-0.184416315,NONE,0.000534969,NONE
ENSG00000115271,-0.111963329,NONE,-0.067595788,NONE
ENSG00000115263,NA,NA,NA,NA
ENSG00000115419,0.206824939,NONE,-0.236645179,NONE
ENSG00000115806,0.020858748,NONE,0.076082237,NONE
ENSG00000115159,-0.102108204,NONE,0.113187208,NONE
ENSG00000163328,-0.073720305,NONE,-0.243056261,NONE
ENSG00000115290,0.081182376,NONE,-0.183388609,NONE
ENSG00000121964,-0.095224911,NONE,-0.238237643,NONE
ENSG00000119041,-0.061734684,NONE,0.024967113,NONE
ENSG00000144366,0.197148369,NONE,-0.220075073,NONE
ENSG00000235655,0.10937709,NONE,0.235931036,NONE
ENSG00000224189,-0.144377701,NONE,-0.137074198,NONE
ENSG00000128708,0.196339111,NONE,0.199352775,NONE
ENSG00000138411,-0.072465875,NONE,-0.381064641,DOWN
ENSG00000198130,-0.006408284,NONE,0.138319084,NONE
ENSG00000170144,0.00354998,NONE,-0.114798196,NONE
ENSG00000144381,0.089398688,NONE,0.149975052,NONE
ENSG00000115541,0.024666192,NONE,0.173872207,NONE
ENSG00000270757,NA,NA,NA,NA
ENSG00000115267,0.407298944,UP,0.651903432,UP
ENSG00000151689,-0.259549319,NONE,-0.035061236,NONE
ENSG00000115232,-0.034226427,NONE,-0.100978603,NONE
ENSG00000091409,0.261895727,NONE,0.772062794,UP
ENSG00000138448,0.415334347,UP,0.538774814,UP
ENSG00000184611,0.680233519,UP,-0.335785186,NONE
ENSG00000162989,0.130079418,NONE,-0.472762766,DOWN
ENSG00000155729,-0.129122921,NONE,0.09615178,NONE
ENSG00000182329,-0.046233402,NONE,-0.58674742,DOWN
ENSG00000276734,NA,NA,NA,NA
ENSG00000213160,0.274486535,UP,0.075037411,NONE
ENSG00000239474,-0.328340227,Down,-0.116480871,NONE
ENSG00000237877,NA,NA,NA,NA
ENSG00000237166,-0.156253712,NONE,-0.103311932,NONE
ENSG00000225539,NA,NA,NA,NA
ENSG00000238217,-0.568948523,Down,-0.682488689,DOWN
ENSG00000144320,0.044439304,NONE,-0.028269691,NONE
ENSG00000081479,0.177510524,NONE,0.264076674,NONE
ENSG00000054219,-0.394824184,Down,-0.346346544,DOWN
ENSG00000187123,0.003694444,NONE,0.150286686,NONE
ENSG00000150556,-0.352588894,NONE,-0.614653153,DOWN
ENSG00000162972,-0.024570866,NONE,0.056617324,NONE
ENSG00000091436,0.03003614,NONE,0.53025616,UP
ENSG00000136536,0.085938455,NONE,0.145195272,NONE
ENSG00000247626,0.3144646,UP,0.086599399,NONE
ENSG00000204406,-0.037655815,NONE,-0.108557955,NONE
ENSG00000172878,-0.257035358,NONE,-0.171799724,NONE
ENSG00000138382,0.072635414,NONE,0.081809568,NONE
ENSG00000123600,-0.099395605,NONE,-0.034243765,NONE
ENSG00000151690,0.055506839,NONE,-0.298556698,DOWN
ENSG00000284180,NA,NA,NA,NA
ENSG00000168288,0.113352375,NONE,0.143353963,NONE
ENSG00000115540,0.105457696,NONE,-0.231614375,NONE
ENSG00000082126,-0.256022001,NONE,-0.363305235,DOWN
ENSG00000138379,-0.06117527,NONE,0.250428157,NONE
ENSG00000128654,-0.243314205,NONE,-0.06902597,NONE
ENSG00000128641,0.175581751,NONE,0.002722718,NONE
ENSG00000138386,-0.046557804,NONE,0.048153331,NONE
ENSG00000173559,0.109770778,NONE,0.107222459,NONE
ENSG00000061676,0.151379703,NONE,0.077368675,NONE
ENSG00000119013,0.087614159,NONE,0.113416823,NONE
ENSG00000183091,-0.085201313,NONE,-0.039347557,NONE
ENSG00000189362,-0.047039881,NONE,-0.256949828,NONE
ENSG00000162992,-0.533714804,Down,-0.335151194,NONE
ENSG00000116044,0.290560966,UP,0.473735004,UP
ENSG00000196290,0.046830099,NONE,-0.033842147,NONE
ENSG00000123609,0.216440845,NONE,0.483057332,UP
ENSG00000055044,-0.14804733,NONE,-0.157859057,NONE
ENSG00000275326,NA,NA,NA,NA
ENSG00000153234,0.051353098,NONE,0.131877754,NONE
ENSG00000163002,-0.013291338,NONE,0.012475581,NONE
ENSG00000138430,-0.081194337,NONE,-0.302684233,DOWN
ENSG00000115942,-0.002266912,NONE,-0.222759618,NONE
ENSG00000115947,0.158848376,NONE,-0.036016609,NONE
ENSG00000128699,-0.22897381,NONE,-0.08037062,NONE
ENSG00000079156,-0.181882123,NONE,-0.248484209,NONE
ENSG00000128694,-0.115003999,NONE,-0.04946795,NONE
ENSG00000253559,-0.040274408,NONE,-0.106455154,NONE
ENSG00000128655,-0.425596362,Down,-0.340353654,DOWN
ENSG00000115252,0.028293994,NONE,-0.301054208,DOWN
ENSG00000152256,-0.278950682,Down,-0.358051076,DOWN
ENSG00000197121,0.023984707,NONE,-0.249662491,NONE
ENSG00000144362,0.327904098,UP,0.007875828,NONE
ENSG00000204311,-0.414533094,Down,-0.240565637,NONE
ENSG00000144283,-0.098084584,NONE,-0.12302962,NONE
ENSG00000204380,-0.008320939,NONE,-0.19034795,NONE
ENSG00000153246,0.085597653,NONE,0.391856678,UP
ENSG00000115896,0.152148332,NONE,0.056433542,NONE
ENSG00000116095,-0.194810117,NONE,-0.085950225,NONE
ENSG00000064933,-0.136478182,NONE,-0.113050357,NONE
ENSG00000138398,0.239910229,NONE,-0.016711898,NONE
ENSG00000240344,-0.254726509,NONE,-0.056749969,NONE
ENSG00000150722,0.070808525,NONE,0.14675372,NONE
ENSG00000180228,-0.195230567,NONE,-0.078460127,NONE
ENSG00000196504,0.217991166,NONE,0.110534564,NONE
ENSG00000115233,-0.098189595,NONE,-0.058053761,NONE
ENSG00000091428,-0.020599226,NONE,-0.136894662,NONE
ENSG00000228016,-0.431011992,Down,-0.781897912,DOWN
ENSG00000184898,0.000720862,NONE,0.220719671,NONE
ENSG00000155636,-0.351034587,Down,-0.163541816,NONE
ENSG00000153250,-0.219318756,NONE,0.071686116,NONE
ENSG00000162944,0.267333602,NONE,0.556768891,UP
ENSG00000080345,0.103870243,NONE,0.095401685,NONE
ENSG00000241074,NA,NA,NA,NA
ENSG00000115963,0.112932133,NONE,0.131098453,NONE
ENSG00000177519,-0.089746267,NONE,0.29839378,NONE
ENSG00000119042,0.04171181,NONE,-0.057392864,NONE
